kind,qa_path,user,trial,action,unit_dir,f0,f1,nf,t0,t1,fps
train_harn,HARn/29_Do_squats/user23/6-1-1,user23,6-1-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-1-1",57.0,90.0,34.0,17168914.616,17168917.916,9.999999997742249
train_harn,HARn/29_Do_squats/user23/6-1-2,user23,6-1-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-1-2",64.0,80.0,17.0,17168999.316,17169000.916,9.999999990686774
train_harn,HARn/29_Do_squats/user23/6-1-3,user23,6-1-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-1-3",56.0,83.0,28.0,17169061.516,17169064.216,10.000000002759474
train_harn,HARn/29_Do_squats/user23/6-3-1,user23,6-3-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-3-1",27.0,87.0,61.0,17169200.616,17169206.616,10.0
train_harn,HARn/29_Do_squats/user23/6-3-2,user23,6-3-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-3-2",13.0,43.0,31.0,17169306.216,17169309.216,10.0
train_harn,HARn/29_Do_squats/user23/6-3-3,user23,6-3-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user23/6-3-3",27.0,57.0,31.0,17169381.616,17169384.616,10.0
train_harn,HARn/29_Do_squats/user24/6-3-1,user24,6-3-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user24/6-3-1",33.0,104.0,72.0,17232181.216,17232188.316,9.999999997901245
train_harn,HARn/29_Do_squats/user24/6-3-2,user24,6-3-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user24/6-3-2",23.0,85.0,63.0,17232252.216,17232258.416,9.999999995193173
train_harn,HARn/29_Do_squats/user24/6-3-3,user24,6-3-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user24/6-3-3",19.0,58.0,40.0,17232335.816,17232339.716,10.00000000382081
train_harn,HARn/29_Do_squats/user3/2-1-1,user3,2-1-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user3/2-1-1",104.0,158.0,55.0,14061180.316,14061185.716,9.999999999310132
train_harn,HARn/29_Do_squats/user3/2-1-2,user3,2-1-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user3/2-1-2",81.0,116.0,36.0,14061951.016,14061954.516,10.0
train_harn,HARn/29_Do_squats/user3/2-1-3,user3,2-1-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user3/2-1-3",66.0,92.0,27.0,14062099.516,14062102.116,10.000000001432804
train_harn,HARn/29_Do_squats/user6/3-1-1,user6,3-1-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user6/3-1-1",278.0,294.0,17.0,16053011.716,16053013.316,10.000000002328306
train_harn,HARn/29_Do_squats/user6/3-1-2,user6,3-1-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user6/3-1-2",138.0,184.0,47.0,16053140.716,16053145.316,10.000000000809846
train_harn,HARn/29_Do_squats/user6/3-1-3,user6,3-1-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user6/3-1-3",75.0,90.0,16.0,16053225.416,16053226.916,10.0
train_harn,HARn/29_Do_squats/user7/4-1-1,user7,4-1-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user7/4-1-1",197.0,230.0,34.0,16125139.616,16125142.916,10.000000003386628
train_harn,HARn/29_Do_squats/user7/4-1-2,user7,4-1-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user7/4-1-2",147.0,151.0,5.0,16125270.616,16125271.016,9.999999990686774
train_harn,HARn/29_Do_squats/user7/4-1-3,user7,4-1-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user7/4-1-3",124.0,137.0,14.0,16125420.316,16125421.616,9.999999994268784
train_harn,HARn/29_Do_squats/user9/2-2-1,user9,2-2-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/2-2-1",52.0,73.0,22.0,16130042.116,16130044.216,10.000000001773948
train_harn,HARn/29_Do_squats/user9/2-2-2,user9,2-2-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/2-2-2",47.0,65.0,19.0,16130146.616,16130148.416,10.000000006208817
train_harn,HARn/29_Do_squats/user9/2-2-3,user9,2-2-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/2-2-3",27.0,42.0,16.0,16130257.616,16130259.116,10.0
train_harn,HARn/29_Do_squats/user9/3-3-1,user9,3-3-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/3-3-1",220.0,227.0,8.0,16105720.916,16105721.616,9.99999998403447
train_harn,HARn/29_Do_squats/user9/3-3-2,user9,3-3-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/3-3-2",192.0,200.0,9.0,16106053.116,16106053.916,10.000000013969839
train_harn,HARn/29_Do_squats/user9/3-3-3,user9,3-3-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/3-3-3",130.0,144.0,15.0,16106170.916,16106172.316,9.999999997339078
train_harn,HARn/29_Do_squats/user9/4-2-2,user9,4-2-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/4-2-2",58.0,72.0,15.0,16106465.716,16106467.116,9.999999997339078
train_harn,HARn/29_Do_squats/user9/4-2-3,user9,4-2-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/4-2-3",38.0,51.0,14.0,16106551.716,16106553.016,9.999999994268784
train_harn,HARn/29_Do_squats/user9/5-3-1,user9,5-3-1,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/5-3-1",45.0,62.0,18.0,16131879.416,16131881.116,9.99999999342596
train_harn,HARn/29_Do_squats/user9/5-3-2,user9,5-3-2,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/5-3-2",42.0,59.0,18.0,16131981.116,16131982.816,10.000000004382695
train_harn,HARn/29_Do_squats/user9/5-3-3,user9,5-3-3,29_Do_squats,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/29_Do_squats/user9/5-3-3",47.0,60.0,14.0,16132088.616,16132089.916,10.000000008596825
train_harn,HARn/2_Comb_hair/user1/1-1-1,user1,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user1/1-1-1",188.0,243.0,56.0,14039335.716,14039341.216,10.0
train_harn,HARn/2_Comb_hair/user1/1-1-2,user1,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user1/1-1-2",227.0,279.0,53.0,14040042.616,14040047.816,10.000000001432804
train_harn,HARn/2_Comb_hair/user1/1-1-3,user1,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user1/1-1-3",95.0,110.0,16.0,14040335.416,14040336.916,10.0
train_harn,HARn/2_Comb_hair/user16/2-2-1,user16,2-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user16/2-2-1",86.0,117.0,32.0,16973307.516,16973310.616,9.999999995193173
train_harn,HARn/2_Comb_hair/user16/2-2-2,user16,2-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user16/2-2-2",46.0,90.0,45.0,16973491.516,16973495.916,9.999999994920058
train_harn,HARn/2_Comb_hair/user16/2-2-3,user16,2-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user16/2-2-3",58.0,74.0,17.0,16973577.716,16973579.316,9.999999990686774
train_harn,HARn/2_Comb_hair/user17/1-1-1,user17,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user17/1-1-1",154.0,223.0,70.0,16973902.316,16973909.216,10.000000002159588
train_harn,HARn/2_Comb_hair/user17/1-1-2,user17,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user17/1-1-2",122.0,132.0,11.0,16973999.116,16974000.116,10.0
train_harn,HARn/2_Comb_hair/user17/1-1-3,user17,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user17/1-1-3",100.0,120.0,21.0,16974076.916,16974078.916,10.0
train_harn,HARn/2_Comb_hair/user18/7-1-1,user18,7-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user18/7-1-1",250.0,273.0,24.0,16975767.916,16975770.216,10.000000012957532
train_harn,HARn/2_Comb_hair/user18/7-1-2,user18,7-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user18/7-1-2",134.0,146.0,13.0,16975880.316,16975881.516,10.000000006208817
train_harn,HARn/2_Comb_hair/user18/7-1-3,user18,7-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user18/7-1-3",71.0,76.0,6.0,16975995.016,16975995.516,10.0
train_harn,HARn/2_Comb_hair/user19/1-1-1,user19,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user19/1-1-1",121.0,131.0,11.0,16974957.016,16974958.016,10.0
train_harn,HARn/2_Comb_hair/user19/1-1-2,user19,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user19/1-1-2",116.0,125.0,10.0,16975061.516,16975062.416,9.999999975164732
train_harn,HARn/2_Comb_hair/user19/1-1-3,user19,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user19/1-1-3",102.0,114.0,13.0,16975149.116,16975150.316,10.000000006208817
train_harn,HARn/2_Comb_hair/user20/1-1-1,user20,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/1-1-1",49.0,73.0,25.0,17056151.816,17056154.216,10.000000006208817
train_harn,HARn/2_Comb_hair/user20/1-1-2,user20,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/1-1-2",27.0,46.0,20.0,17056391.616,17056393.516,10.000000007842717
train_harn,HARn/2_Comb_hair/user20/1-1-3,user20,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/1-1-3",40.0,64.0,25.0,17057101.916,17057104.316,10.000000006208817
train_harn,HARn/2_Comb_hair/user20/4-2-1,user20,4-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/4-2-1",168.0,180.0,13.0,17057256.716,17057257.916,9.999999975164732
train_harn,HARn/2_Comb_hair/user20/4-2-2,user20,4-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/4-2-2",106.0,121.0,16.0,17057411.516,17057413.016,10.0
train_harn,HARn/2_Comb_hair/user20/4-2-3,user20,4-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user20/4-2-3",156.0,173.0,18.0,17057519.516,17057521.216,10.000000004382695
train_harn,HARn/2_Comb_hair/user21/4-2-1,user21,4-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user21/4-2-1",119.0,134.0,16.0,17254011.816,17254013.316,10.0
train_harn,HARn/2_Comb_hair/user21/4-2-2,user21,4-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user21/4-2-2",63.0,73.0,11.0,17254073.216,17254074.216,10.0
train_harn,HARn/2_Comb_hair/user21/4-2-3,user21,4-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user21/4-2-3",61.0,67.0,7.0,17254128.016,17254128.616,9.999999975164732
train_harn,HARn/2_Comb_hair/user22/1-2-1,user22,1-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/1-2-1",83.0,99.0,17.0,17169812.216,17169813.816,9.999999990686774
train_harn,HARn/2_Comb_hair/user22/1-2-2,user22,1-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/1-2-2",78.0,83.0,6.0,17170704.716,17170705.216,10.0
train_harn,HARn/2_Comb_hair/user22/1-2-3,user22,1-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/1-2-3",55.0,61.0,7.0,17170030.416,17170031.016,10.000000037252903
train_harn,HARn/2_Comb_hair/user22/2-2-1,user22,2-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/2-2-1",132.0,144.0,13.0,17250245.116,17250246.316,10.000000006208817
train_harn,HARn/2_Comb_hair/user22/2-2-2,user22,2-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/2-2-2",108.0,124.0,17.0,17250353.716,17250355.316,9.999999990686774
train_harn,HARn/2_Comb_hair/user22/2-2-3,user22,2-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user22/2-2-3",67.0,74.0,8.0,17250440.616,17250441.316,10.000000010643687
train_harn,HARn/2_Comb_hair/user23/2-2-1,user23,2-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user23/2-2-1",39.0,74.0,36.0,17242951.816,17242955.316,10.0
train_harn,HARn/2_Comb_hair/user23/2-2-2,user23,2-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user23/2-2-2",52.0,79.0,28.0,17243018.116,17243020.816,10.000000002759474
train_harn,HARn/2_Comb_hair/user23/2-2-3,user23,2-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user23/2-2-3",25.0,44.0,20.0,17243072.416,17243074.316,10.000000007842717
train_harn,HARn/2_Comb_hair/user24/7-1-1,user24,7-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user24/7-1-1",95.0,107.0,13.0,17252259.416,17252260.616,10.000000006208817
train_harn,HARn/2_Comb_hair/user24/7-1-2,user24,7-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user24/7-1-2",50.0,53.0,4.0,17252335.916,17252336.216,10.000000099341076
train_harn,HARn/2_Comb_hair/user24/7-1-3,user24,7-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user24/7-1-3",73.0,78.0,6.0,17252398.216,17252398.716,10.0
train_harn,HARn/2_Comb_hair/user3/1-2-1,user3,1-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user3/1-2-1",123.0,134.0,12.0,14141523.216,14141524.316,10.000000003386628
train_harn,HARn/2_Comb_hair/user3/1-2-3,user3,1-2-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user3/1-2-3",82.0,86.0,5.0,14141734.116,14141734.516,9.999999990686774
train_harn,HARn/2_Comb_hair/user5/1-1-1,user5,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/1-1-1",157.0,222.0,66.0,14123206.616,14123213.116,10.0
train_harn,HARn/2_Comb_hair/user5/1-1-2,user5,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/1-1-2",100.0,178.0,79.0,14124519.916,14124527.716,9.999999999044798
train_harn,HARn/2_Comb_hair/user5/1-1-3,user5,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/1-1-3",73.0,96.0,24.0,14124688.216,14124690.516,9.999999996760618
train_harn,HARn/2_Comb_hair/user5/7-1-1,user5,7-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/7-1-1",302.0,371.0,70.0,14121962.116,14121969.016,9.999999999460103
train_harn,HARn/2_Comb_hair/user5/7-1-2,user5,7-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/7-1-2",193.0,254.0,62.0,14122047.216,14122053.316,10.000000000610703
train_harn,HARn/2_Comb_hair/user5/7-1-3,user5,7-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user5/7-1-3",173.0,231.0,59.0,14122129.216,14122135.016,9.999999998715417
train_harn,HARn/2_Comb_hair/user6/2-2-1,user6,2-2-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user6/2-2-1",91.0,114.0,24.0,16134597.016,16134599.316,10.000000004859075
train_harn,HARn/2_Comb_hair/user6/2-2-2,user6,2-2-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user6/2-2-2",56.0,92.0,37.0,16134678.516,16134682.116,10.000000001034802
train_harn,HARn/2_Comb_hair/user7/1-1-1,user7,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user7/1-1-1",109.0,144.0,36.0,16135153.816,16135157.316,10.0
train_harn,HARn/2_Comb_hair/user7/1-1-2,user7,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user7/1-1-2",70.0,83.0,14.0,16135275.916,16135277.216,9.999999994268784
train_harn,HARn/2_Comb_hair/user7/1-1-3,user7,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user7/1-1-3",77.0,109.0,33.0,16135352.616,16135355.816,10.000000002328306
train_harn,HARn/2_Comb_hair/user8/7-1-2,user8,7-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user8/7-1-2",98.0,105.0,8.0,16136222.716,16136223.416,10.000000010643687
train_harn,HARn/2_Comb_hair/user8/7-1-3,user8,7-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user8/7-1-3",56.0,61.0,6.0,16136452.516,16136453.016,10.0
train_harn,HARn/2_Comb_hair/user9/1-1-1,user9,1-1-1,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user9/1-1-1",93.0,111.0,19.0,16136795.216,16136797.016,9.999999995860788
train_harn,HARn/2_Comb_hair/user9/1-1-2,user9,1-1-2,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user9/1-1-2",62.0,74.0,13.0,16136881.116,16136882.316,10.000000006208817
train_harn,HARn/2_Comb_hair/user9/1-1-3,user9,1-1-3,2_Comb_hair,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/2_Comb_hair/user9/1-1-3",98.0,107.0,10.0,16136981.716,16136982.616,9.999999995860788
train_harn,HARn/30_Do_jumping_jacks/user1/1-1-1,user1,1-1-1,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user1/1-1-1",475.0,526.0,52.0,14039364.416,14039369.516,9.999999997078204
train_harn,HARn/30_Do_jumping_jacks/user1/1-1-2,user1,1-1-2,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user1/1-1-2",444.0,500.0,57.0,14040064.316,14040069.916,10.00000000066523
train_harn,HARn/30_Do_jumping_jacks/user1/1-1-3,user1,1-1-3,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user1/1-1-3",166.0,199.0,34.0,14040342.516,14040345.816,10.000000003386628
train_harn,HARn/30_Do_jumping_jacks/user16/6-1-1,user16,6-1-1,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user16/6-1-1",40.0,70.0,31.0,16888280.916,16888283.916,10.0
train_harn,HARn/30_Do_jumping_jacks/user16/6-1-2,user16,6-1-2,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user16/6-1-2",32.0,76.0,45.0,16888537.116,16888541.516,10.000000003386628
train_harn,HARn/30_Do_jumping_jacks/user16/6-1-3,user16,6-1-3,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user16/6-1-3",37.0,72.0,36.0,16888664.616,16888668.116,10.0
train_harn,HARn/30_Do_jumping_jacks/user17/2-2-1,user17,2-2-1,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user17/2-2-1",126.0,162.0,37.0,16890288.516,16890292.116,9.999999995860788
train_harn,HARn/30_Do_jumping_jacks/user17/2-2-2,user17,2-2-2,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user17/2-2-2",129.0,171.0,43.0,16890421.816,16890426.016,10.000000001773948
train_harn,HARn/30_Do_jumping_jacks/user17/2-2-3,user17,2-2-3,30_Do_jumping_jacks,"/home/fluxx/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HARn/30_Do_jumping_jacks/user17/2-2-3",90.0,106.0,17.0,16890517.916,16890519.516,10.000000013969839
