true_label,pred_label,n,is_diagonal
Nervously,Quickly,0,False
Nervously,Quietly,0,False
Nervously,Rapidly,0,False
Nervously,Relaxedly,0,False
Nervously,Restlessly,0,False
Nervously,Seriously,0,False
Nervously,Slowly,0,False
Nervously,Smoothly,0,False
Nervously,Softly,0,False
Nervously,Soothingly,0,False
Nervously,Steadily,1,False
Nervously,Swiftly,0,False
Nervously,Tensely,0,False
Nervously,Tensly,0,False
Nervously,Thoroughly,0,False
Nervously,Unhurriedly,0,False
Nervously,Urgently,0,False
Nervously,quickly,0,False
Orderly,Absentmindedly,0,False
Orderly,Anxiously,0,False
Orderly,Attentively,0,False
Orderly,Briskly,0,False
Orderly,Calmly,0,False
Orderly,Carefully,0,False
Orderly,Casually,0,False
Orderly,Cautiously,0,False
Orderly,Confidently,0,False
Orderly,Contently,0,False
Orderly,Deliberately,0,False
Orderly,Diligently,0,False
Orderly,Eagerly,0,False
Orderly,Earnestly,0,False
Orderly,Evenly,0,False
Orderly,Firmly,0,False
Orderly,Forcefully,0,False
Orderly,Frantically,0,False
Orderly,Gently,0,False
Orderly,Gracefully,0,False
Orderly,Hasitly,0,False
Orderly,Hastily,0,False
Orderly,Hurriedly,0,False
Orderly,Impatiently,0,False
Orderly,Intently,0,False
Orderly,Joyfully,0,False
Orderly,Lazily,0,False
Orderly,Leisurely,0,False
Orderly,Lightly,0,False
Orderly,Methodically,0,False
Orderly,Meticulously,0,False
Orderly,Naturally,0,False
Orderly,Neatly,0,False
Orderly,Nervously,0,False
Orderly,Orderly,19,True
Orderly,Patiently,0,False
Orderly,Peacefully,0,False
Orderly,Precisely,0,False
Orderly,Quickly,0,False
Orderly,Quietly,0,False
Orderly,Rapidly,0,False
Orderly,Relaxedly,0,False
Orderly,Restlessly,0,False
Orderly,Seriously,0,False
Orderly,Slowly,0,False
Orderly,Smoothly,0,False
Orderly,Softly,0,False
Orderly,Soothingly,0,False
Orderly,Steadily,0,False
Orderly,Swiftly,0,False
Orderly,Tensely,0,False
Orderly,Tensly,0,False
Orderly,Thoroughly,0,False
Orderly,Unhurriedly,0,False
Orderly,Urgently,0,False
Orderly,quickly,0,False
Patiently,Absentmindedly,0,False
Patiently,Anxiously,0,False
Patiently,Attentively,0,False
Patiently,Briskly,0,False
Patiently,Calmly,0,False
Patiently,Carefully,0,False
Patiently,Casually,0,False
Patiently,Cautiously,0,False
Patiently,Confidently,0,False
Patiently,Contently,0,False
Patiently,Deliberately,0,False
Patiently,Diligently,0,False
Patiently,Eagerly,0,False
Patiently,Earnestly,0,False
Patiently,Evenly,0,False
Patiently,Firmly,0,False
Patiently,Forcefully,0,False
Patiently,Frantically,0,False
Patiently,Gently,0,False
Patiently,Gracefully,0,False
Patiently,Hasitly,0,False
Patiently,Hastily,0,False
Patiently,Hurriedly,0,False
Patiently,Impatiently,0,False
Patiently,Intently,0,False
Patiently,Joyfully,0,False
Patiently,Lazily,0,False
Patiently,Leisurely,0,False
Patiently,Lightly,0,False
Patiently,Methodically,0,False
Patiently,Meticulously,0,False
Patiently,Naturally,0,False
Patiently,Neatly,0,False
Patiently,Nervously,0,False
Patiently,Orderly,0,False
Patiently,Patiently,10,True
Patiently,Peacefully,0,False
Patiently,Precisely,0,False
Patiently,Quickly,0,False
Patiently,Quietly,0,False
Patiently,Rapidly,0,False
Patiently,Relaxedly,0,False
Patiently,Restlessly,0,False
Patiently,Seriously,0,False
Patiently,Slowly,1,False
Patiently,Smoothly,0,False
Patiently,Softly,0,False
Patiently,Soothingly,0,False
Patiently,Steadily,0,False
Patiently,Swiftly,0,False
Patiently,Tensely,0,False
Patiently,Tensly,0,False
Patiently,Thoroughly,0,False
Patiently,Unhurriedly,0,False
Patiently,Urgently,0,False
Patiently,quickly,0,False
Peacefully,Absentmindedly,0,False
Peacefully,Anxiously,0,False
Peacefully,Attentively,0,False
Peacefully,Briskly,0,False
Peacefully,Calmly,0,False
Peacefully,Carefully,1,False
Peacefully,Casually,0,False
Peacefully,Cautiously,0,False
Peacefully,Confidently,0,False
Peacefully,Contently,0,False
Peacefully,Deliberately,0,False
Peacefully,Diligently,0,False
Peacefully,Eagerly,0,False
Peacefully,Earnestly,0,False
Peacefully,Evenly,0,False
Peacefully,Firmly,0,False
Peacefully,Forcefully,0,False
Peacefully,Frantically,0,False
Peacefully,Gently,0,False
Peacefully,Gracefully,0,False
Peacefully,Hasitly,0,False
Peacefully,Hastily,0,False
Peacefully,Hurriedly,0,False
Peacefully,Impatiently,0,False
Peacefully,Intently,1,False
Peacefully,Joyfully,0,False
Peacefully,Lazily,0,False
Peacefully,Leisurely,0,False
Peacefully,Lightly,0,False
Peacefully,Methodically,0,False
Peacefully,Meticulously,0,False
Peacefully,Naturally,0,False
Peacefully,Neatly,0,False
Peacefully,Nervously,0,False
Peacefully,Orderly,0,False
Peacefully,Patiently,0,False
Peacefully,Peacefully,7,True
Peacefully,Precisely,0,False
Peacefully,Quickly,0,False
Peacefully,Quietly,0,False
Peacefully,Rapidly,0,False
Peacefully,Relaxedly,0,False
Peacefully,Restlessly,0,False
Peacefully,Seriously,0,False
Peacefully,Slowly,0,False
Peacefully,Smoothly,0,False
Peacefully,Softly,0,False
Peacefully,Soothingly,0,False
Peacefully,Steadily,0,False
Peacefully,Swiftly,0,False
Peacefully,Tensely,0,False
Peacefully,Tensly,0,False
Peacefully,Thoroughly,0,False
Peacefully,Unhurriedly,0,False
Peacefully,Urgently,0,False
Peacefully,quickly,0,False
Precisely,Absentmindedly,0,False
Precisely,Anxiously,0,False
Precisely,Attentively,0,False
Precisely,Briskly,0,False
Precisely,Calmly,0,False
Precisely,Carefully,0,False
Precisely,Casually,0,False
Precisely,Cautiously,0,False
Precisely,Confidently,0,False
Precisely,Contently,0,False
Precisely,Deliberately,0,False
Precisely,Diligently,0,False
Precisely,Eagerly,0,False
Precisely,Earnestly,0,False
Precisely,Evenly,0,False
Precisely,Firmly,0,False
Precisely,Forcefully,0,False
Precisely,Frantically,0,False
Precisely,Gently,0,False
Precisely,Gracefully,0,False
Precisely,Hasitly,0,False
Precisely,Hastily,0,False
Precisely,Hurriedly,0,False
Precisely,Impatiently,0,False
Precisely,Intently,0,False
Precisely,Joyfully,0,False
Precisely,Lazily,0,False
Precisely,Leisurely,0,False
Precisely,Lightly,0,False
Precisely,Methodically,0,False
Precisely,Meticulously,0,False
Precisely,Naturally,0,False
Precisely,Neatly,0,False
Precisely,Nervously,0,False
Precisely,Orderly,0,False
Precisely,Patiently,0,False
Precisely,Peacefully,0,False
Precisely,Precisely,2,True
Precisely,Quickly,0,False
Precisely,Quietly,0,False
Precisely,Rapidly,0,False
Precisely,Relaxedly,0,False
Precisely,Restlessly,0,False
Precisely,Seriously,0,False
Precisely,Slowly,1,False
Precisely,Smoothly,0,False
Precisely,Softly,0,False
Precisely,Soothingly,0,False
Precisely,Steadily,0,False
Precisely,Swiftly,0,False
Precisely,Tensely,0,False
Precisely,Tensly,0,False
Precisely,Thoroughly,0,False
Precisely,Unhurriedly,0,False
Precisely,Urgently,0,False
Precisely,quickly,0,False
Quickly,Absentmindedly,0,False
Quickly,Anxiously,0,False
Quickly,Attentively,0,False
Quickly,Briskly,0,False
Quickly,Calmly,0,False
Quickly,Carefully,0,False
Quickly,Casually,0,False
Quickly,Cautiously,0,False
Quickly,Confidently,0,False
Quickly,Contently,0,False
Quickly,Deliberately,0,False
Quickly,Diligently,0,False
Quickly,Eagerly,0,False
Quickly,Earnestly,1,False
Quickly,Evenly,0,False
Quickly,Firmly,0,False
Quickly,Forcefully,0,False
Quickly,Frantically,0,False
Quickly,Gently,0,False
Quickly,Gracefully,0,False
Quickly,Hasitly,0,False
Quickly,Hastily,0,False
Quickly,Hurriedly,0,False
Quickly,Impatiently,0,False
Quickly,Intently,0,False
Quickly,Joyfully,0,False
Quickly,Lazily,0,False
Quickly,Leisurely,0,False
Quickly,Lightly,0,False
Quickly,Methodically,0,False
Quickly,Meticulously,0,False
Quickly,Naturally,0,False
Quickly,Neatly,0,False
Quickly,Nervously,0,False
Quickly,Orderly,0,False
Quickly,Patiently,0,False
Quickly,Peacefully,0,False
Quickly,Precisely,0,False
Quickly,Quickly,52,True
Quickly,Quietly,0,False
Quickly,Rapidly,0,False
Quickly,Relaxedly,0,False
Quickly,Restlessly,0,False
Quickly,Seriously,0,False
Quickly,Slowly,0,False
Quickly,Smoothly,0,False
Quickly,Softly,0,False
Quickly,Soothingly,0,False
Quickly,Steadily,0,False
Quickly,Swiftly,0,False
Quickly,Tensely,0,False
Quickly,Tensly,0,False
Quickly,Thoroughly,0,False
Quickly,Unhurriedly,0,False
Quickly,Urgently,0,False
Quickly,quickly,0,False
Quietly,Absentmindedly,0,False
Quietly,Anxiously,0,False
Quietly,Attentively,0,False
Quietly,Briskly,0,False
Quietly,Calmly,0,False
Quietly,Carefully,0,False
Quietly,Casually,0,False
Quietly,Cautiously,0,False
Quietly,Confidently,0,False
Quietly,Contently,0,False
Quietly,Deliberately,0,False
Quietly,Diligently,0,False
Quietly,Eagerly,0,False
Quietly,Earnestly,0,False
Quietly,Evenly,0,False
Quietly,Firmly,0,False
Quietly,Forcefully,0,False
Quietly,Frantically,0,False
Quietly,Gently,0,False
Quietly,Gracefully,0,False
Quietly,Hasitly,0,False
Quietly,Hastily,0,False
Quietly,Hurriedly,0,False
Quietly,Impatiently,0,False
Quietly,Intently,0,False
Quietly,Joyfully,0,False
Quietly,Lazily,0,False
Quietly,Leisurely,0,False
Quietly,Lightly,0,False
Quietly,Methodically,0,False
Quietly,Meticulously,0,False
Quietly,Naturally,0,False
Quietly,Neatly,0,False
Quietly,Nervously,0,False
Quietly,Orderly,0,False
Quietly,Patiently,0,False
Quietly,Peacefully,0,False
Quietly,Precisely,0,False
Quietly,Quickly,0,False
Quietly,Quietly,7,True
Quietly,Rapidly,0,False
Quietly,Relaxedly,0,False
Quietly,Restlessly,0,False
Quietly,Seriously,0,False
Quietly,Slowly,0,False
Quietly,Smoothly,1,False
Quietly,Softly,0,False
Quietly,Soothingly,0,False
Quietly,Steadily,0,False
Quietly,Swiftly,0,False
Quietly,Tensely,1,False
Quietly,Tensly,0,False
Quietly,Thoroughly,0,False
Quietly,Unhurriedly,0,False
Quietly,Urgently,0,False
Quietly,quickly,0,False
Rapidly,Absentmindedly,0,False
Rapidly,Anxiously,0,False
Rapidly,Attentively,0,False
Rapidly,Briskly,0,False
Rapidly,Calmly,0,False
Rapidly,Carefully,0,False
Rapidly,Casually,0,False
Rapidly,Cautiously,0,False
Rapidly,Confidently,0,False
Rapidly,Contently,0,False
Rapidly,Deliberately,0,False
Rapidly,Diligently,1,False
Rapidly,Eagerly,0,False
Rapidly,Earnestly,0,False
Rapidly,Evenly,0,False
Rapidly,Firmly,0,False
Rapidly,Forcefully,0,False
Rapidly,Frantically,0,False
Rapidly,Gently,0,False
Rapidly,Gracefully,0,False
Rapidly,Hasitly,0,False
Rapidly,Hastily,0,False
Rapidly,Hurriedly,0,False
Rapidly,Impatiently,0,False
Rapidly,Intently,0,False
Rapidly,Joyfully,0,False
Rapidly,Lazily,0,False
Rapidly,Leisurely,0,False
Rapidly,Lightly,0,False
Rapidly,Methodically,0,False
Rapidly,Meticulously,0,False
Rapidly,Naturally,0,False
Rapidly,Neatly,0,False
Rapidly,Nervously,0,False
Rapidly,Orderly,0,False
Rapidly,Patiently,0,False
Rapidly,Peacefully,0,False
Rapidly,Precisely,0,False
Rapidly,Quickly,0,False
Rapidly,Quietly,0,False
Rapidly,Rapidly,21,True
Rapidly,Relaxedly,0,False
Rapidly,Restlessly,0,False
Rapidly,Seriously,0,False
Rapidly,Slowly,0,False
Rapidly,Smoothly,0,False
Rapidly,Softly,0,False
Rapidly,Soothingly,0,False
Rapidly,Steadily,2,False
Rapidly,Swiftly,0,False
Rapidly,Tensely,0,False
Rapidly,Tensly,0,False
Rapidly,Thoroughly,0,False
Rapidly,Unhurriedly,0,False
Rapidly,Urgently,0,False
Rapidly,quickly,0,False
Relaxedly,Absentmindedly,0,False
Relaxedly,Anxiously,0,False
Relaxedly,Attentively,0,False
Relaxedly,Briskly,0,False
Relaxedly,Calmly,0,False
Relaxedly,Carefully,0,False
Relaxedly,Casually,0,False
Relaxedly,Cautiously,0,False
Relaxedly,Confidently,0,False
Relaxedly,Contently,0,False
Relaxedly,Deliberately,0,False
Relaxedly,Diligently,0,False
Relaxedly,Eagerly,0,False
Relaxedly,Earnestly,0,False
Relaxedly,Evenly,0,False
Relaxedly,Firmly,0,False
Relaxedly,Forcefully,0,False
Relaxedly,Frantically,0,False
Relaxedly,Gently,0,False
Relaxedly,Gracefully,0,False
Relaxedly,Hasitly,0,False
Relaxedly,Hastily,0,False
Relaxedly,Hurriedly,0,False
Relaxedly,Impatiently,0,False
Relaxedly,Intently,0,False
Relaxedly,Joyfully,0,False
Relaxedly,Lazily,0,False
Relaxedly,Leisurely,0,False
Relaxedly,Lightly,0,False
Relaxedly,Methodically,0,False
Relaxedly,Meticulously,0,False
Relaxedly,Naturally,0,False
Relaxedly,Neatly,0,False
Relaxedly,Nervously,0,False
Relaxedly,Orderly,0,False
Relaxedly,Patiently,0,False
Relaxedly,Peacefully,0,False
Relaxedly,Precisely,0,False
Relaxedly,Quickly,0,False
Relaxedly,Quietly,0,False
Relaxedly,Rapidly,0,False
Relaxedly,Relaxedly,7,True
Relaxedly,Restlessly,0,False
Relaxedly,Seriously,0,False
Relaxedly,Slowly,0,False
Relaxedly,Smoothly,0,False
Relaxedly,Softly,0,False
Relaxedly,Soothingly,0,False
Relaxedly,Steadily,0,False
Relaxedly,Swiftly,0,False
Relaxedly,Tensely,0,False
Relaxedly,Tensly,0,False
Relaxedly,Thoroughly,0,False
Relaxedly,Unhurriedly,0,False
Relaxedly,Urgently,0,False
Relaxedly,quickly,0,False
Restlessly,Absentmindedly,0,False
Restlessly,Anxiously,0,False
Restlessly,Attentively,0,False
Restlessly,Briskly,0,False
Restlessly,Calmly,0,False
Restlessly,Carefully,0,False
Restlessly,Casually,0,False
Restlessly,Cautiously,0,False
Restlessly,Confidently,0,False
Restlessly,Contently,0,False
Restlessly,Deliberately,0,False
Restlessly,Diligently,0,False
Restlessly,Eagerly,0,False
Restlessly,Earnestly,0,False
Restlessly,Evenly,0,False
Restlessly,Firmly,0,False
Restlessly,Forcefully,0,False
Restlessly,Frantically,0,False
Restlessly,Gently,0,False
Restlessly,Gracefully,0,False
Restlessly,Hasitly,0,False
Restlessly,Hastily,0,False
Restlessly,Hurriedly,0,False
Restlessly,Impatiently,0,False
Restlessly,Intently,0,False
Restlessly,Joyfully,0,False
Restlessly,Lazily,0,False
Restlessly,Leisurely,0,False
Restlessly,Lightly,0,False
Restlessly,Methodically,0,False
Restlessly,Meticulously,0,False
Restlessly,Naturally,0,False
Restlessly,Neatly,0,False
Restlessly,Nervously,0,False
Restlessly,Orderly,0,False
Restlessly,Patiently,0,False
Restlessly,Peacefully,0,False
Restlessly,Precisely,0,False
Restlessly,Quickly,0,False
Restlessly,Quietly,0,False
Restlessly,Rapidly,0,False
Restlessly,Relaxedly,0,False
Restlessly,Restlessly,4,True
Restlessly,Seriously,0,False
Restlessly,Slowly,0,False
Restlessly,Smoothly,0,False
Restlessly,Softly,0,False
Restlessly,Soothingly,0,False
Restlessly,Steadily,0,False
Restlessly,Swiftly,0,False
Restlessly,Tensely,0,False
Restlessly,Tensly,0,False
Restlessly,Thoroughly,0,False
Restlessly,Unhurriedly,0,False
Restlessly,Urgently,0,False
Restlessly,quickly,0,False
Seriously,Absentmindedly,0,False
Seriously,Anxiously,0,False
Seriously,Attentively,0,False
Seriously,Briskly,0,False
Seriously,Calmly,0,False
Seriously,Carefully,0,False
Seriously,Casually,0,False
Seriously,Cautiously,0,False
Seriously,Confidently,0,False
Seriously,Contently,0,False
Seriously,Deliberately,0,False
Seriously,Diligently,0,False
Seriously,Eagerly,0,False
Seriously,Earnestly,0,False
Seriously,Evenly,0,False
Seriously,Firmly,0,False
Seriously,Forcefully,0,False
Seriously,Frantically,0,False
Seriously,Gently,0,False
Seriously,Gracefully,0,False
Seriously,Hasitly,0,False
Seriously,Hastily,0,False
Seriously,Hurriedly,0,False
Seriously,Impatiently,0,False
Seriously,Intently,0,False
Seriously,Joyfully,0,False
Seriously,Lazily,0,False
Seriously,Leisurely,0,False
Seriously,Lightly,0,False
Seriously,Methodically,0,False
Seriously,Meticulously,0,False
Seriously,Naturally,0,False
Seriously,Neatly,0,False
Seriously,Nervously,0,False
Seriously,Orderly,0,False
Seriously,Patiently,0,False
Seriously,Peacefully,0,False
Seriously,Precisely,0,False
Seriously,Quickly,0,False
Seriously,Quietly,0,False
Seriously,Rapidly,0,False
Seriously,Relaxedly,0,False
Seriously,Restlessly,0,False
Seriously,Seriously,7,True
Seriously,Slowly,1,False
Seriously,Smoothly,0,False
Seriously,Softly,0,False
Seriously,Soothingly,0,False
Seriously,Steadily,0,False
Seriously,Swiftly,0,False
Seriously,Tensely,0,False
Seriously,Tensly,0,False
Seriously,Thoroughly,0,False
Seriously,Unhurriedly,0,False
Seriously,Urgently,0,False
Seriously,quickly,0,False
Slowly,Absentmindedly,0,False
Slowly,Anxiously,0,False
Slowly,Attentively,0,False
Slowly,Briskly,0,False
Slowly,Calmly,1,False
Slowly,Carefully,1,False
Slowly,Casually,0,False
Slowly,Cautiously,0,False
Slowly,Confidently,0,False
Slowly,Contently,0,False
Slowly,Deliberately,0,False
Slowly,Diligently,0,False
Slowly,Eagerly,0,False
Slowly,Earnestly,0,False
Slowly,Evenly,1,False
Slowly,Firmly,0,False
Slowly,Forcefully,0,False
Slowly,Frantically,0,False
Slowly,Gently,0,False
Slowly,Gracefully,0,False
Slowly,Hasitly,0,False
Slowly,Hastily,0,False
Slowly,Hurriedly,0,False
Slowly,Impatiently,0,False
Slowly,Intently,1,False
Slowly,Joyfully,0,False
Slowly,Lazily,0,False
Slowly,Leisurely,0,False
Slowly,Lightly,0,False
Slowly,Methodically,0,False
Slowly,Meticulously,0,False
Slowly,Naturally,0,False
Slowly,Neatly,0,False
Slowly,Nervously,0,False
Slowly,Orderly,0,False
Slowly,Patiently,1,False
Slowly,Peacefully,0,False
Slowly,Precisely,0,False
Slowly,Quickly,0,False
Slowly,Quietly,1,False
Slowly,Rapidly,0,False
Slowly,Relaxedly,0,False
Slowly,Restlessly,0,False
Slowly,Seriously,0,False
Slowly,Slowly,64,True
Slowly,Smoothly,0,False
Slowly,Softly,0,False
Slowly,Soothingly,0,False
Slowly,Steadily,0,False
Slowly,Swiftly,0,False
Slowly,Tensely,0,False
Slowly,Tensly,0,False
Slowly,Thoroughly,0,False
Slowly,Unhurriedly,0,False
Slowly,Urgently,0,False
Slowly,quickly,0,False
Smoothly,Absentmindedly,0,False
Smoothly,Anxiously,0,False
Smoothly,Attentively,0,False
Smoothly,Briskly,0,False
Smoothly,Calmly,0,False
Smoothly,Carefully,0,False
Smoothly,Casually,0,False
Smoothly,Cautiously,0,False
Smoothly,Confidently,0,False
Smoothly,Contently,0,False
Smoothly,Deliberately,0,False
Smoothly,Diligently,0,False
Smoothly,Eagerly,0,False
Smoothly,Earnestly,0,False
Smoothly,Evenly,0,False
Smoothly,Firmly,0,False
Smoothly,Forcefully,0,False
Smoothly,Frantically,1,False
Smoothly,Gently,0,False
Smoothly,Gracefully,0,False
Smoothly,Hasitly,0,False
Smoothly,Hastily,0,False
Smoothly,Hurriedly,1,False
Smoothly,Impatiently,0,False
Smoothly,Intently,0,False
Smoothly,Joyfully,0,False
Smoothly,Lazily,0,False
Smoothly,Leisurely,0,False
Smoothly,Lightly,0,False
Smoothly,Methodically,0,False
Smoothly,Meticulously,0,False
Smoothly,Naturally,0,False
Smoothly,Neatly,0,False
Smoothly,Nervously,0,False
Smoothly,Orderly,1,False
Smoothly,Patiently,0,False
Smoothly,Peacefully,0,False
Smoothly,Precisely,0,False
Smoothly,Quickly,0,False
Smoothly,Quietly,0,False
Smoothly,Rapidly,0,False
Smoothly,Relaxedly,0,False
Smoothly,Restlessly,0,False
Smoothly,Seriously,0,False
Smoothly,Slowly,0,False
Smoothly,Smoothly,15,True
Smoothly,Softly,0,False
Smoothly,Soothingly,0,False
Smoothly,Steadily,0,False
Smoothly,Swiftly,0,False
Smoothly,Tensely,0,False
Smoothly,Tensly,0,False
Smoothly,Thoroughly,0,False
Smoothly,Unhurriedly,0,False
Smoothly,Urgently,0,False
Smoothly,quickly,0,False
Softly,Absentmindedly,0,False
Softly,Anxiously,0,False
Softly,Attentively,0,False
Softly,Briskly,0,False
Softly,Calmly,0,False
Softly,Carefully,0,False
Softly,Casually,0,False
Softly,Cautiously,0,False
Softly,Confidently,0,False
Softly,Contently,0,False
Softly,Deliberately,0,False
Softly,Diligently,0,False
Softly,Eagerly,0,False
Softly,Earnestly,0,False
Softly,Evenly,0,False
Softly,Firmly,0,False
Softly,Forcefully,0,False
Softly,Frantically,0,False
Softly,Gently,0,False
Softly,Gracefully,0,False
Softly,Hasitly,0,False
Softly,Hastily,0,False
Softly,Hurriedly,0,False
Softly,Impatiently,0,False
Softly,Intently,0,False
Softly,Joyfully,0,False
Softly,Lazily,0,False
Softly,Leisurely,0,False
Softly,Lightly,0,False
Softly,Methodically,0,False
Softly,Meticulously,0,False
Softly,Naturally,0,False
Softly,Neatly,0,False
Softly,Nervously,0,False
Softly,Orderly,0,False
Softly,Patiently,0,False
Softly,Peacefully,0,False
Softly,Precisely,0,False
Softly,Quickly,0,False
Softly,Quietly,0,False
Softly,Rapidly,0,False
Softly,Relaxedly,0,False
Softly,Restlessly,0,False
Softly,Seriously,0,False
Softly,Slowly,0,False
Softly,Smoothly,0,False
Softly,Softly,6,True
Softly,Soothingly,0,False
Softly,Steadily,0,False
Softly,Swiftly,0,False
Softly,Tensely,0,False
Softly,Tensly,0,False
Softly,Thoroughly,0,False
Softly,Unhurriedly,0,False
Softly,Urgently,0,False
Softly,quickly,0,False
Soothingly,Absentmindedly,0,False
Soothingly,Anxiously,0,False
Soothingly,Attentively,0,False
Soothingly,Briskly,0,False
Soothingly,Calmly,0,False
Soothingly,Carefully,0,False
Soothingly,Casually,0,False
Soothingly,Cautiously,0,False
Soothingly,Confidently,0,False
Soothingly,Contently,0,False
Soothingly,Deliberately,0,False
Soothingly,Diligently,0,False
Soothingly,Eagerly,0,False
Soothingly,Earnestly,0,False
Soothingly,Evenly,0,False
Soothingly,Firmly,0,False
Soothingly,Forcefully,0,False
Soothingly,Frantically,0,False
Soothingly,Gently,0,False
Soothingly,Gracefully,0,False
Soothingly,Hasitly,0,False
Soothingly,Hastily,0,False
Soothingly,Hurriedly,0,False
Soothingly,Impatiently,0,False
Soothingly,Intently,0,False
Soothingly,Joyfully,0,False
Soothingly,Lazily,0,False
Soothingly,Leisurely,0,False
Soothingly,Lightly,0,False
Soothingly,Methodically,0,False
Soothingly,Meticulously,0,False
Soothingly,Naturally,0,False
Soothingly,Neatly,0,False
Soothingly,Nervously,0,False
Soothingly,Orderly,0,False
Soothingly,Patiently,0,False
Soothingly,Peacefully,0,False
Soothingly,Precisely,0,False
Soothingly,Quickly,0,False
Soothingly,Quietly,0,False
Soothingly,Rapidly,0,False
Soothingly,Relaxedly,0,False
Soothingly,Restlessly,0,False
Soothingly,Seriously,0,False
Soothingly,Slowly,0,False
Soothingly,Smoothly,0,False
Soothingly,Softly,0,False
Soothingly,Soothingly,2,True
Soothingly,Steadily,0,False
Soothingly,Swiftly,0,False
Soothingly,Tensely,0,False
Soothingly,Tensly,0,False
Soothingly,Thoroughly,0,False
Soothingly,Unhurriedly,0,False
Soothingly,Urgently,0,False
Soothingly,quickly,0,False
Steadily,Absentmindedly,0,False
Steadily,Anxiously,0,False
Steadily,Attentively,0,False
Steadily,Briskly,0,False
Steadily,Calmly,0,False
Steadily,Carefully,0,False
Steadily,Casually,0,False
Steadily,Cautiously,0,False
Steadily,Confidently,0,False
Steadily,Contently,0,False
Steadily,Deliberately,0,False
Steadily,Diligently,0,False
Steadily,Eagerly,0,False
Steadily,Earnestly,0,False
Steadily,Evenly,0,False
Steadily,Firmly,0,False
Steadily,Forcefully,1,False
Steadily,Frantically,0,False
Steadily,Gently,0,False
Steadily,Gracefully,0,False
Steadily,Hasitly,0,False
Steadily,Hastily,0,False
Steadily,Hurriedly,0,False
Steadily,Impatiently,0,False
Steadily,Intently,0,False
Steadily,Joyfully,0,False
Steadily,Lazily,0,False
Steadily,Leisurely,1,False
Steadily,Lightly,1,False
Steadily,Methodically,0,False
Steadily,Meticulously,0,False
Steadily,Naturally,0,False
Steadily,Neatly,0,False
Steadily,Nervously,1,False
Steadily,Orderly,0,False
Steadily,Patiently,0,False
Steadily,Peacefully,0,False
Steadily,Precisely,0,False
Steadily,Quickly,0,False
Steadily,Quietly,0,False
Steadily,Rapidly,2,False
Steadily,Relaxedly,0,False
Steadily,Restlessly,0,False
Steadily,Seriously,0,False
Steadily,Slowly,0,False
Steadily,Smoothly,0,False
Steadily,Softly,0,False
Steadily,Soothingly,0,False
Steadily,Steadily,54,True
Steadily,Swiftly,0,False
Steadily,Tensely,0,False
Steadily,Tensly,0,False
Steadily,Thoroughly,0,False
Steadily,Unhurriedly,0,False
Steadily,Urgently,0,False
Steadily,quickly,0,False
Swiftly,Absentmindedly,0,False
Swiftly,Anxiously,0,False
Swiftly,Attentively,0,False
Swiftly,Briskly,0,False
Swiftly,Calmly,0,False
Swiftly,Carefully,0,False
Swiftly,Casually,0,False
Swiftly,Cautiously,0,False
Swiftly,Confidently,0,False
Swiftly,Contently,0,False
Swiftly,Deliberately,0,False
Swiftly,Diligently,0,False
Swiftly,Eagerly,0,False
Swiftly,Earnestly,0,False
Swiftly,Evenly,0,False
Swiftly,Firmly,0,False
Swiftly,Forcefully,0,False
Swiftly,Frantically,0,False
Swiftly,Gently,0,False
Swiftly,Gracefully,0,False
Swiftly,Hasitly,0,False
Swiftly,Hastily,0,False
Swiftly,Hurriedly,1,False
Swiftly,Impatiently,0,False
Swiftly,Intently,0,False
Swiftly,Joyfully,0,False
Swiftly,Lazily,0,False
Swiftly,Leisurely,0,False
Swiftly,Lightly,0,False
Swiftly,Methodically,0,False
Swiftly,Meticulously,0,False
Swiftly,Naturally,0,False
Swiftly,Neatly,0,False
Swiftly,Nervously,0,False
Swiftly,Orderly,0,False
Swiftly,Patiently,0,False
Swiftly,Peacefully,0,False
Swiftly,Precisely,0,False
Swiftly,Quickly,0,False
Swiftly,Quietly,0,False
Swiftly,Rapidly,0,False
Swiftly,Relaxedly,0,False
Swiftly,Restlessly,0,False
Swiftly,Seriously,0,False
Swiftly,Slowly,0,False
Swiftly,Smoothly,0,False
Swiftly,Softly,0,False
Swiftly,Soothingly,0,False
Swiftly,Steadily,0,False
Swiftly,Swiftly,2,True
Swiftly,Tensely,0,False
Swiftly,Tensly,0,False
Swiftly,Thoroughly,0,False
Swiftly,Unhurriedly,0,False
Swiftly,Urgently,0,False
Swiftly,quickly,0,False
Tensely,Absentmindedly,0,False
Tensely,Anxiously,0,False
Tensely,Attentively,0,False
Tensely,Briskly,0,False
Tensely,Calmly,0,False
Tensely,Carefully,0,False
Tensely,Casually,0,False
Tensely,Cautiously,0,False
Tensely,Confidently,0,False
Tensely,Contently,0,False
Tensely,Deliberately,0,False
Tensely,Diligently,0,False
Tensely,Eagerly,0,False
Tensely,Earnestly,0,False
Tensely,Evenly,1,False
Tensely,Firmly,0,False
Tensely,Forcefully,0,False
Tensely,Frantically,0,False
Tensely,Gently,0,False
Tensely,Gracefully,0,False
Tensely,Hasitly,0,False
Tensely,Hastily,0,False
Tensely,Hurriedly,0,False
Tensely,Impatiently,0,False
Tensely,Intently,0,False
Tensely,Joyfully,1,False
Tensely,Lazily,0,False
