session,user,aa,bb,cc,action,harn_folder,manner_label,manner_group,parent_qa_path,parent_unit_dir,parent_f0,parent_f1,parent_t0,parent_t1,seg_f0,seg_f1,seg_t0,seg_t1,n_sibling_trials_with_action,evidence_source
user3|2|2,user3,2,2,1,Taking medicine,37_Take_medicine,Slowly,SLOW,HAU/user3/2-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-1",15.0,348.0,14141871.416,14141904.716,116.0,169.0,14141881.516,14141886.816,3,harn_anchored
user3|2|2,user3,2,2,2,Taking medicine,37_Take_medicine,Hurriedly,FAST,HAU/user3/2-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-2",9.0,176.0,14141965.816,14141982.516,95.0,107.0,14141974.416,14141975.616,3,harn_anchored
user3|2|2,user3,2,2,3,Taking medicine,37_Take_medicine,Steadily,NEUT,HAU/user3/2-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-3",23.0,275.0,14142049.216,14142074.416,120.0,133.0,14142058.916,14142060.216,3,harn_anchored
user3|2|2,user3,2,2,1,Massaging oneself,38_Massage_oneself,Slowly,SLOW,HAU/user3/2-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-1",15.0,348.0,14141871.416,14141904.716,193.0,225.0,14141889.216,14141892.416,3,harn_anchored
user3|2|2,user3,2,2,2,Massaging oneself,38_Massage_oneself,Hurriedly,FAST,HAU/user3/2-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-2",9.0,176.0,14141965.816,14141982.516,116.0,137.0,14141976.516,14141978.616,3,harn_anchored
user3|2|2,user3,2,2,3,Massaging oneself,38_Massage_oneself,Steadily,NEUT,HAU/user3/2-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-3",23.0,275.0,14142049.216,14142074.416,164.0,186.0,14142063.316,14142065.516,3,harn_anchored
user3|2|2,user3,2,2,2,Checking body temperature,39_Take_body_temperature,Hurriedly,FAST,HAU/user3/2-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-2",9.0,176.0,14141965.816,14141982.516,157.0,170.0,14141980.616,14141981.916,2,harn_anchored
user3|2|2,user3,2,2,3,Checking body temperature,39_Take_body_temperature,Steadily,NEUT,HAU/user3/2-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/2-2-3",23.0,275.0,14142049.216,14142074.416,211.0,275.0,14142068.016,14142074.416,2,harn_anchored
user3|3|1,user3,3,1,1,Peeling fruit,11_Peel_fruits,Patiently,SLOW,HAU/user3/3-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-1",7.0,185.0,14142205.616,14142223.416,124.0,145.0,14142217.316,14142219.416,3,harn_anchored
user3|3|1,user3,3,1,2,Peeling fruit,11_Peel_fruits,Smoothly,NEUT,HAU/user3/3-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-2",13.0,188.0,14142590.216,14142607.716,106.0,136.0,14142599.516,14142602.516,3,harn_anchored
user3|3|1,user3,3,1,3,Peeling fruit,11_Peel_fruits,Anxiously,NERV,HAU/user3/3-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-3",11.0,146.0,14142683.016,14142696.516,99.0,109.0,14142691.816,14142692.816,3,harn_anchored
user3|3|1,user3,3,1,1,Washing dishes,14_Wipe_bowls,Patiently,SLOW,HAU/user3/3-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-1",7.0,185.0,14142205.616,14142223.416,39.0,101.0,14142208.816,14142215.016,3,harn_anchored
user3|3|1,user3,3,1,2,Washing dishes,14_Wipe_bowls,Smoothly,NEUT,HAU/user3/3-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-2",13.0,188.0,14142590.216,14142607.716,35.0,89.0,14142592.416,14142597.816,3,harn_anchored
user3|3|1,user3,3,1,3,Washing dishes,14_Wipe_bowls,Anxiously,NERV,HAU/user3/3-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-1-3",11.0,146.0,14142683.016,14142696.516,24.0,89.0,14142684.316,14142690.816,3,harn_anchored
user3|3|2,user3,3,2,1,Typing on a keyboard,17_Tap_the_keyboard,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,170.0,219.0,14062317.916,14062322.816,3,harn_anchored
user3|3|2,user3,3,2,2,Typing on a keyboard,17_Tap_the_keyboard,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,156.0,194.0,14062491.516,14062495.316,3,harn_anchored
user3|3|2,user3,3,2,3,Typing on a keyboard,17_Tap_the_keyboard,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,160.0,216.0,14062615.916,14062621.516,3,harn_anchored
user3|3|2,user3,3,2,1,Writing,18_Write,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,224.0,289.0,14062323.316,14062329.816,3,harn_anchored
user3|3|2,user3,3,2,2,Writing,18_Write,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,202.0,232.0,14062496.116,14062499.116,3,harn_anchored
user3|3|2,user3,3,2,3,Writing,18_Write,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,224.0,247.0,14062622.316,14062624.616,3,harn_anchored
user3|3|2,user3,3,2,1,Calling,19_Make_a_phone_call,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,96.0,129.0,14062310.516,14062313.816,3,harn_anchored
user3|3|2,user3,3,2,2,Calling,19_Make_a_phone_call,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,91.0,117.0,14062485.016,14062487.616,3,harn_anchored
user3|3|2,user3,3,2,3,Calling,19_Make_a_phone_call,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,94.0,124.0,14062609.316,14062612.316,3,harn_anchored
user3|3|2,user3,3,2,1,Listening to the music with headphones,23_Listen_to_music_with_headphones,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,148.0,173.0,14062315.716,14062318.216,3,harn_anchored
user3|3|2,user3,3,2,2,Listening to the music with headphones,23_Listen_to_music_with_headphones,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,136.0,155.0,14062489.516,14062491.416,3,harn_anchored
user3|3|2,user3,3,2,3,Listening to the music with headphones,23_Listen_to_music_with_headphones,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,139.0,157.0,14062613.816,14062615.616,3,harn_anchored
user3|3|2,user3,3,2,1,Sitting down,34_Sit_down,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,84.0,92.0,14062309.316,14062310.116,3,harn_anchored
user3|3|2,user3,3,2,2,Sitting down,34_Sit_down,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,77.0,80.0,14062483.616,14062483.916,3,harn_anchored
user3|3|2,user3,3,2,3,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,74.0,79.0,14062607.316,14062607.816,3,harn_anchored
user3|3|2,user3,3,2,1,Walking,36_Walk,Gently,SLOW,HAU/user3/3-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-1",6.0,289.0,14062301.516,14062329.816,43.0,78.0,14062305.216,14062308.716,3,harn_anchored
user3|3|2,user3,3,2,2,Walking,36_Walk,Urgently,FAST,HAU/user3/3-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-2",15.0,233.0,14062477.416,14062499.216,47.0,71.0,14062480.616,14062483.016,3,harn_anchored
user3|3|2,user3,3,2,3,Walking,36_Walk,Calmly,SLOW,HAU/user3/3-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/3-2-3",12.0,249.0,14062601.116,14062624.816,29.0,68.0,14062602.816,14062606.716,3,harn_anchored
user3|4|1,user3,4,1,1,Stirring,10_Stir_drinks,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,373.0,396.0,14062839.216,14062841.516,3,harn_anchored
user3|4|1,user3,4,1,2,Stirring,10_Stir_drinks,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,316.0,328.0,14063000.516,14063001.716,3,harn_anchored
user3|4|1,user3,4,1,3,Stirring,10_Stir_drinks,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,261.0,272.0,14063144.016,14063145.116,3,harn_anchored
user3|4|1,user3,4,1,1,Peeling fruit,11_Peel_fruits,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,505.0,544.0,14062852.416,14062856.316,2,harn_anchored
user3|4|1,user3,4,1,2,Peeling fruit,11_Peel_fruits,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,420.0,456.0,14063010.916,14063014.516,2,harn_anchored
user3|4|1,user3,4,1,1,Typing on a keyboard,17_Tap_the_keyboard,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,47.0,115.0,14062806.616,14062813.416,3,harn_anchored
user3|4|1,user3,4,1,2,Typing on a keyboard,17_Tap_the_keyboard,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,28.0,99.0,14062971.716,14062978.816,3,harn_anchored
user3|4|1,user3,4,1,3,Typing on a keyboard,17_Tap_the_keyboard,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,29.0,83.0,14063120.816,14063126.216,3,harn_anchored
user3|4|1,user3,4,1,1,Calling,19_Make_a_phone_call,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,149.0,200.0,14062816.816,14062821.916,3,harn_anchored
user3|4|1,user3,4,1,2,Calling,19_Make_a_phone_call,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,120.0,164.0,14062980.916,14062985.316,3,harn_anchored
user3|4|1,user3,4,1,3,Calling,19_Make_a_phone_call,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,89.0,143.0,14063126.816,14063132.216,3,harn_anchored
user3|4|1,user3,4,1,1,Reading,21_Read_documents,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,240.0,344.0,14062825.916,14062836.316,3,harn_anchored
user3|4|1,user3,4,1,2,Reading,21_Read_documents,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,201.0,294.0,14062989.016,14062998.316,3,harn_anchored
user3|4|1,user3,4,1,3,Reading,21_Read_documents,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,169.0,240.0,14063134.816,14063141.916,3,harn_anchored
user3|4|1,user3,4,1,1,Turning a page,22_Turn_pages,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,330.0,338.0,14062834.916,14062835.716,3,harn_anchored
user3|4|1,user3,4,1,2,Turning a page,22_Turn_pages,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,259.0,268.0,14062994.816,14062995.716,3,harn_anchored
user3|4|1,user3,4,1,3,Turning a page,22_Turn_pages,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,174.0,236.0,14063135.316,14063141.516,3,harn_anchored
user3|4|1,user3,4,1,1,Drinking,6_Drink_water,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,400.0,421.0,14062841.916,14062844.016,3,harn_anchored
user3|4|1,user3,4,1,2,Drinking,6_Drink_water,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,334.0,367.0,14063002.316,14063005.616,3,harn_anchored
user3|4|1,user3,4,1,3,Drinking,6_Drink_water,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,276.0,288.0,14063145.516,14063146.716,3,harn_anchored
user3|4|1,user3,4,1,1,Eating,7_Eat_food,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,548.0,600.0,14062856.716,14062861.916,3,harn_anchored
user3|4|1,user3,4,1,2,Eating,7_Eat_food,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,461.0,473.0,14063015.016,14063016.216,3,harn_anchored
user3|4|1,user3,4,1,3,Eating,7_Eat_food,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,365.0,368.0,14063154.416,14063154.716,3,harn_anchored
user3|4|1,user3,4,1,1,Grabbing utensils,8_Take_and_use_tableware,Soothingly,SLOW,HAU/user3/4-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-1",17.0,631.0,14062803.616,14062865.016,360.0,370.0,14062837.916,14062838.916,3,harn_anchored
user3|4|1,user3,4,1,2,Grabbing utensils,8_Take_and_use_tableware,Orderly,CARE,HAU/user3/4-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-2",17.0,510.0,14062970.616,14063019.916,301.0,310.0,14062999.016,14062999.916,3,harn_anchored
user3|4|1,user3,4,1,3,Grabbing utensils,8_Take_and_use_tableware,Nervously,NERV,HAU/user3/4-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/4-1-3",9.0,410.0,14063118.816,14063158.916,248.0,258.0,14063142.716,14063143.716,3,harn_anchored
user3|5|1,user3,5,1,1,Stirring,10_Stir_drinks,Leisurely,SLOW,HAU/user3/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-1",15.0,202.0,14142802.416,14142821.116,129.0,166.0,14142813.816,14142817.516,3,harn_anchored
user3|5|1,user3,5,1,2,Stirring,10_Stir_drinks,Hastily,FAST,HAU/user3/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-2",15.0,113.0,14142897.416,14142907.216,79.0,96.0,14142903.816,14142905.516,3,harn_anchored
user3|5|1,user3,5,1,3,Stirring,10_Stir_drinks,Evenly,NEUT,HAU/user3/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-3",11.0,180.0,14142984.016,14143000.916,129.0,145.0,14142995.816,14142997.416,3,harn_anchored
user3|5|1,user3,5,1,1,Drinking,6_Drink_water,Leisurely,SLOW,HAU/user3/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-1",15.0,202.0,14142802.416,14142821.116,169.0,186.0,14142817.816,14142819.516,3,harn_anchored
user3|5|1,user3,5,1,2,Drinking,6_Drink_water,Hastily,FAST,HAU/user3/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-2",15.0,113.0,14142897.416,14142907.216,101.0,111.0,14142906.016,14142907.016,3,harn_anchored
user3|5|1,user3,5,1,3,Drinking,6_Drink_water,Evenly,NEUT,HAU/user3/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-3",11.0,180.0,14142984.016,14143000.916,151.0,168.0,14142998.016,14142999.716,3,harn_anchored
user3|5|1,user3,5,1,1,Grabbing utensils,8_Take_and_use_tableware,Leisurely,SLOW,HAU/user3/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-1",15.0,202.0,14142802.416,14142821.116,51.0,73.0,14142806.016,14142808.216,3,harn_anchored
user3|5|1,user3,5,1,2,Grabbing utensils,8_Take_and_use_tableware,Hastily,FAST,HAU/user3/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-2",15.0,113.0,14142897.416,14142907.216,33.0,42.0,14142899.216,14142900.116,3,harn_anchored
user3|5|1,user3,5,1,3,Grabbing utensils,8_Take_and_use_tableware,Evenly,NEUT,HAU/user3/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-3",11.0,180.0,14142984.016,14143000.916,76.0,89.0,14142990.516,14142991.816,3,harn_anchored
user3|5|1,user3,5,1,1,Pouring,9_Pour_drinks,Leisurely,SLOW,HAU/user3/5-1-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-1",15.0,202.0,14142802.416,14142821.116,84.0,111.0,14142809.316,14142812.016,3,harn_anchored
user3|5|1,user3,5,1,2,Pouring,9_Pour_drinks,Hastily,FAST,HAU/user3/5-1-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-2",15.0,113.0,14142897.416,14142907.216,52.0,66.0,14142901.116,14142902.516,3,harn_anchored
user3|5|1,user3,5,1,3,Pouring,9_Pour_drinks,Evenly,NEUT,HAU/user3/5-1-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-1-3",11.0,180.0,14142984.016,14143000.916,90.0,119.0,14142991.916,14142994.816,3,harn_anchored
user3|5|2,user3,5,2,1,Reading,21_Read_documents,Slowly,SLOW,HAU/user3/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-1",5.0,359.0,14063492.416,14063527.816,93.0,359.0,14063501.216,14063527.816,3,harn_anchored
user3|5|2,user3,5,2,2,Reading,21_Read_documents,Anxiously,NERV,HAU/user3/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-2",9.0,208.0,14063629.816,14063649.716,81.0,208.0,14063637.016,14063649.716,3,harn_anchored
user3|5|2,user3,5,2,3,Reading,21_Read_documents,Calmly,SLOW,HAU/user3/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-3",10.0,342.0,14063773.916,14063807.116,106.0,341.0,14063783.516,14063807.016,3,harn_anchored
user3|5|2,user3,5,2,1,Turning a page,22_Turn_pages,Slowly,SLOW,HAU/user3/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-1",5.0,359.0,14063492.416,14063527.816,353.0,359.0,14063527.216,14063527.816,3,harn_anchored
user3|5|2,user3,5,2,2,Turning a page,22_Turn_pages,Anxiously,NERV,HAU/user3/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-2",9.0,208.0,14063629.816,14063649.716,199.0,206.0,14063648.816,14063649.516,3,harn_anchored
user3|5|2,user3,5,2,3,Turning a page,22_Turn_pages,Calmly,SLOW,HAU/user3/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-3",10.0,342.0,14063773.916,14063807.116,318.0,336.0,14063804.716,14063806.516,3,harn_anchored
user3|5|2,user3,5,2,1,Sitting down,34_Sit_down,Slowly,SLOW,HAU/user3/5-2-1,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-1",5.0,359.0,14063492.416,14063527.816,74.0,78.0,14063499.316,14063499.716,3,harn_anchored
user3|5|2,user3,5,2,2,Sitting down,34_Sit_down,Anxiously,NERV,HAU/user3/5-2-2,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-2",9.0,208.0,14063629.816,14063649.716,67.0,71.0,14063635.616,14063636.016,3,harn_anchored
user3|5|2,user3,5,2,3,Sitting down,34_Sit_down,Calmly,SLOW,HAU/user3/5-2-3,"/Users/toheeb.ogunade/Workspace/cuchx-large/hf_data_manual/LMT_(IMU,Radar,Skeleton)/Training/HAU/user3/5-2-3",10.0,342.0,14063773.916,14063807.116,76.0,82.0,14063780.516,14063781.116,3,harn_anchored
