fold,user,truth,clock,gbm,clock_margin,gap,lrat,adj_truth,adj_clock,adj_gbm
2,user8,"(0, 1)","(0, 1)","(0, 1)",0.4279220216558193,133.89999999850988,0.06875559541512996,True,True,True
2,user8,"(0, 2)","(0, 2)","(0, 2)",1.7132039474869936,364.5,0.6898304279339513,False,False,False
2,user8,"(1, 2)","(0, 2)","(0, 2)",1.1879589367122672,230.60000000149012,0.6210748325188215,True,False,False
2,user8,"(0, 1)","(0, 1)","(0, 2)",0.4315214790485016,139.2999999988824,0.06317890162153167,True,True,False
2,user8,"(0, 2)","(0, 2)","(0, 2)",0.22607410684776386,206.19999999925494,0.36545977349446523,False,False,False
2,user8,"(1, 2)","(0, 1)","(1, 2)",0.16455368235927925,66.90000000037253,0.3022808718729337,True,True,True
2,user8,"(0, 1)","(0, 2)","(0, 2)",0.872696393974226,144.0,0.8991229282517897,True,False,False
2,user8,"(0, 2)","(0, 2)","(0, 2)",0.7478612830467686,258.8999999985099,0.43178241642553783,False,False,False
2,user8,"(1, 2)","(1, 2)","(1, 2)",0.8946041639726114,114.89999999850988,-0.4673405118262518,True,True,True
2,user8,"(0, 1)","(0, 1)","(1, 2)",0.23524133900706568,65.09999999962747,0.16184302545041396,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.455827115418148,142.30000000074506,0.1823215567939546,False,True,True
2,user8,"(1, 2)","(0, 1)","(0, 1)",0.24548849625470515,77.20000000111759,0.0204785313435407,True,True,True
2,user8,"(0, 1)","(0, 2)","(1, 2)",0.44671662407839685,111.5,0.9102116857977729,True,False,True
2,user8,"(0, 2)","(0, 2)","(0, 2)",0.5148497115941367,170.69999999925494,0.494696241836107,False,False,False
2,user8,"(1, 2)","(1, 2)","(1, 2)",0.9063677319688341,59.19999999925494,-0.4155154439616658,True,True,True
2,user8,"(0, 1)","(0, 1)","(0, 1)",0.4355305963260876,127.69999999925494,0.18735935082391178,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.414310852846004,204.59999999962747,-0.005012541823544286,False,True,True
2,user8,"(1, 2)","(1, 2)","(0, 1)",0.10132311124096616,76.90000000037253,-0.19237189264745613,True,True,True
2,user8,"(0, 1)","(1, 2)","(1, 2)",0.31196822465564755,80.0,0.7944996748202328,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.46078954720377274,164.90000000037253,0.2216386601347895,False,True,True
2,user8,"(1, 2)","(1, 2)","(1, 2)",1.4677219521065887,84.90000000037253,-0.5728610146854433,True,True,True
2,user8,"(0, 1)","(0, 1)","(1, 2)",0.34041494805713934,101.89999999850988,0.2662030407746567,True,True,True
2,user8,"(0, 2)","(0, 2)","(0, 2)",0.7332799969148331,193.19999999925494,0.5082746019743853,False,False,False
2,user8,"(1, 2)","(0, 1)","(1, 2)",0.32679432800639285,91.30000000074506,0.24207156119972859,True,True,True
2,user8,"(0, 1)","(0, 1)","(1, 2)",0.2824327724344715,88.80000000074506,0.28646181604655163,True,True,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.0026664768003374917,168.30000000074506,0.3730298323550105,False,True,True
2,user8,"(1, 2)","(0, 1)","(1, 2)",0.2991983957713129,79.5,0.08656801630845902,True,True,True
2,user8,"(0, 1)","(0, 2)","(1, 2)",0.3659834638569487,138.09999999962747,0.5521893042172504,True,False,True
2,user8,"(0, 2)","(0, 1)","(0, 1)",0.12777471292693932,252.59999999962747,0.19710925694833395,False,True,True
2,user8,"(1, 2)","(1, 2)","(1, 2)",0.45994508044638127,114.5,-0.3550800472689164,True,True,True
2,user8,"(0, 1)","(0, 1)","(1, 2)",0.341458449698667,121.90000000037253,-0.013175421158564404,True,True,True
2,user8,"(0, 2)","(0, 2)","(0, 2)",1.0655153821744563,234.10000000149012,0.5386176410956492,False,False,False
2,user8,"(1, 2)","(0, 2)","(1, 2)",0.009221474382120176,112.20000000111759,0.5517930622542137,True,False,True
2,user8,"(0, 1)","(0, 1)","(0, 1)",0.10612508855689762,72.90000000037253,0.3724042458472762,True,True,True
2,user8,"(0, 2)","(0, 2)","(0, 1)",0.5315779218778525,133.5,0.6931471805599453,False,False,True
2,user8,"(1, 2)","(0, 1)","(0, 1)",0.10183648979787718,60.59999999962747,0.320742934712669,True,True,True
3,user3,"(0, 1)","(0, 1)","(0, 1)",0.2326222594319748,108.39999999850988,-0.03944173205129673,True,True,True
3,user3,"(0, 2)","(0, 2)","(0, 2)",0.6861998264546091,214.2999999988824,0.4677074169853853,False,False,False
3,user3,"(1, 2)","(0, 1)","(1, 2)",0.1994874311675192,105.90000000037253,0.5071491490366821,True,True,True
3,user3,"(0, 1)","(0, 2)","(0, 2)",1.3047223985754557,770.0,0.3755651624124904,True,False,False
3,user3,"(0, 2)","(0, 2)","(0, 2)",1.1520981266568875,920.3000000007451,0.3435258086678738,False,False,False
3,user3,"(1, 2)","(0, 1)","(1, 2)",0.2795141744693118,150.30000000074506,-0.03203935374461666,True,True,True
3,user3,"(0, 1)","(1, 2)","(1, 2)",0.06451579027054377,94.40000000037253,0.6871770135734415,True,True,True
3,user3,"(0, 2)","(0, 1)","(0, 2)",0.2208179991235364,177.80000000074506,0.2777515042491801,False,True,False
3,user3,"(1, 2)","(1, 2)","(1, 2)",1.0848245193438886,83.40000000037253,-0.40942550932426125,True,True,True
3,user3,"(0, 1)","(0, 2)","(0, 2)",0.11082643235137246,384.59999999962747,0.016901810802603254,True,False,False
3,user3,"(0, 2)","(0, 2)","(0, 2)",0.9711505695408856,477.40000000037253,0.27473092010470296,False,False,False
3,user3,"(1, 2)","(0, 1)","(0, 1)",0.4550698208446824,92.80000000074506,0.25782910930209985,True,True,True
3,user3,"(0, 1)","(0, 1)","(1, 2)",0.28984286896592726,175.89999999850988,0.2599025083447052,True,True,True
3,user3,"(0, 2)","(0, 2)","(0, 1)",0.19897598518201998,299.59999999962747,0.17670356448973132,False,False,True
3,user3,"(1, 2)","(0, 1)","(1, 2)",0.15958993537768118,123.70000000111759,-0.08319894385497392,True,True,True
3,user3,"(0, 1)","(0, 1)","(0, 1)",0.4851147339090901,167.0,0.2190867506185953,True,True,True
3,user3,"(0, 2)","(0, 2)","(0, 2)",1.025816759060279,315.19999999925494,0.4251701791874969,False,False,False
3,user3,"(1, 2)","(0, 1)","(1, 2)",0.5276572029332166,148.19999999925494,0.2060834285689015,True,True,True
3,user3,"(0, 1)","(1, 2)","(0, 1)",0.10580448261336861,95.0,0.6413221126953593,True,True,True
3,user3,"(0, 2)","(0, 1)","(0, 2)",0.4588868292210728,181.60000000149012,0.1006435257796875,False,True,False
3,user3,"(1, 2)","(1, 2)","(0, 1)",1.7582723768761501,86.60000000149012,-0.5406785869156717,True,True,True
3,user3,"(0, 1)","(0, 2)","(0, 1)",0.42730664103058036,137.40000000037253,0.5738004229273791,True,False,True
3,user3,"(0, 2)","(0, 1)","(0, 1)",0.1480338598944616,281.5,0.06397529949497203,False,True,True
3,user3,"(1, 2)","(1, 2)","(1, 2)",1.4933977439814226,144.09999999962747,-0.5098251234324072,True,True,True
3,user3,"(0, 1)","(0, 1)","(0, 1)",0.2642496934857057,106.40000000037253,-0.020943173845243135,True,True,True
3,user3,"(0, 2)","(0, 2)","(0, 2)",1.24857587514316,214.90000000037253,0.6466271649250525,False,False,False
3,user3,"(1, 2)","(0, 2)","(1, 2)",0.19940335425153133,108.5,0.6675703387702956,True,False,True
3,user3,"(0, 1)","(0, 1)","(0, 1)",0.5123061481417893,128.0,0.27670501382062995,True,True,True
3,user3,"(0, 2)","(0, 2)","(0, 2)",1.6675456898259053,295.80000000074506,0.7440919821751939,False,False,False
3,user3,"(1, 2)","(0, 2)","(0, 2)",0.327917336819489,167.80000000074506,0.46738696835456384,True,False,False
3,user5,"(0, 1)","(0, 2)","(0, 2)",0.6924558267117442,1320.0999999996275,0.26933293378358436,True,False,False
3,user5,"(0, 2)","(0, 2)","(0, 2)",1.5136081996698394,1490.5,0.9326271511938485,False,False,False
3,user5,"(1, 2)","(0, 2)","(0, 2)",0.9659103425088678,170.40000000037253,0.6632942174102642,True,False,False
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.4268895403860944,180.69999999925494,0.06979576193554192,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",1.1786178722022314,312.0,0.47045316847560315,False,False,False
3,user5,"(1, 2)","(0, 1)","(0, 1)",0.3036578467809292,131.30000000074506,0.40065740654006127,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.48775488396155275,126.0,0.13395792280799906,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",1.0666326494865617,209.90000000037253,0.5723835167654241,False,False,False
3,user5,"(1, 2)","(0, 1)","(0, 1)",0.2592020688897433,83.90000000037253,0.4384255939574249,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.25009670591850774,108.69999999925494,-0.03077165866675366,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",0.29325173155840345,189.59999999962747,0.4070288300843471,False,False,False
3,user5,"(1, 2)","(0, 1)","(1, 2)",0.24684033696742202,80.90000000037253,0.4378004887511008,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.5141234520459794,135.59999999962747,0.2837216712356841,True,True,True
3,user5,"(0, 2)","(0, 2)","(1, 2)",0.7930564123063337,278.7999999988824,0.40101075775878414,False,False,True
3,user5,"(1, 2)","(0, 1)","(0, 1)",0.4838760634960112,143.19999999925494,0.11728908652310002,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.40754807678017635,105.59999999962747,0.0767871432137703,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",1.0835729145413395,411.59999999962747,0.3566749439387324,False,False,False
3,user5,"(1, 2)","(0, 2)","(0, 2)",0.5143542519702418,306.0,0.27988780072496205,True,False,False
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.32432886552185325,86.59999999962747,0.05310982531394833,True,True,True
3,user5,"(0, 2)","(0, 1)","(1, 2)",0.47987750181872424,176.7999999988824,0.18924199963852834,False,True,True
3,user5,"(1, 2)","(0, 1)","(1, 2)",0.41934269655209644,90.19999999925494,0.1361321743245799,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.4715624644781128,118.0,0.3305637999350466,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",0.395809490492258,193.40000000037253,0.42793796396022304,False,False,False
3,user5,"(1, 2)","(0, 1)","(1, 2)",0.3219530949918852,75.40000000037253,0.09737416402517637,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.12253932183839367,101.5,-0.08393445148515052,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",0.7591575676541316,217.30000000074506,0.4820575535895481,False,False,False
3,user5,"(1, 2)","(0, 2)","(1, 2)",0.1060098291037943,115.80000000074506,0.5659920050746987,True,False,True
3,user5,"(0, 1)","(0, 1)","(1, 2)",0.30001353363703487,69.0,0.3364722366212129,True,True,True
3,user5,"(0, 2)","(0, 2)","(1, 2)",0.8216035314830191,137.60000000149012,0.9426080401915286,False,False,True
3,user5,"(1, 2)","(1, 2)","(1, 2)",0.19386673739310356,68.60000000149012,0.6061358035703155,True,True,True
3,user5,"(0, 1)","(0, 1)","(1, 2)",0.25250034315985137,63.90000000037253,0.3472741696540266,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",0.6054841620172607,135.09999999962747,0.6686561605516496,False,False,False
3,user5,"(1, 2)","(0, 1)","(1, 2)",0.3260875425755856,71.19999999925494,0.32138199089762304,True,True,True
3,user5,"(0, 1)","(1, 2)","(0, 1)",0.7831030887451488,529.0999999996275,-0.24921579162398486,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 1)",1.152906709248358,693.5,0.30034046932370434,False,False,True
3,user5,"(1, 2)","(0, 2)","(1, 2)",0.614282355741769,164.40000000037253,0.5495562609476893,True,False,True
3,user5,"(0, 1)","(0, 1)","(1, 2)",0.3268552253872722,96.90000000037253,0.42343380165098077,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",0.6982805281306463,181.09999999962747,0.5339213385606401,False,False,False
3,user5,"(1, 2)","(0, 1)","(0, 1)",0.3766806977264283,84.19999999925494,0.11048753690965925,True,True,True
3,user5,"(0, 1)","(0, 1)","(0, 1)",0.34876568814606124,135.90000000037253,0.3706311554325319,True,True,True
3,user5,"(0, 2)","(0, 2)","(0, 2)",1.3317615125581814,240.90000000037253,0.6142532380902822,False,False,False
3,user5,"(1, 2)","(0, 1)","(1, 2)",0.48922621723314397,105.0,0.2436220826577505,True,True,True
3,user9,"(0, 1)","(0, 1)","(1, 2)",0.08347837911273459,88.80000000074506,0.5384407907989641,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 2)",0.4891022436837048,185.0,0.14190431343510104,False,True,False
3,user9,"(1, 2)","(1, 2)","(1, 2)",0.9792881534369692,96.19999999925494,-0.39653647736386294,True,True,True
3,user9,"(0, 1)","(0, 2)","(0, 2)",0.16349812593556923,154.80000000074506,0.4567584024957149,True,False,False
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.08280312167936243,252.59999999962747,0.21278076427866321,False,False,False
3,user9,"(1, 2)","(1, 2)","(1, 2)",0.3528815056712572,97.79999999888241,-0.24397763821705176,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.257889244180868,69.09999999962747,0.07361181734324596,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 1)",0.3812606057749752,136.19999999925494,0.5660883024410402,False,False,True
3,user9,"(1, 2)","(0, 1)","(1, 2)",0.06846685583583811,67.09999999962747,0.49247648509779424,True,True,True
3,user9,"(0, 1)","(0, 1)","(1, 2)",0.33855965960206547,103.90000000037253,0.026668247082161273,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.144586488529045,216.09999999962747,0.3053816495511819,False,False,False
3,user9,"(1, 2)","(0, 1)","(1, 2)",0.49340747811498153,112.19999999925494,0.2787134024690205,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.3777989110508624,74.60000000149012,0.20294084399669038,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 1)",0.4984321532023793,130.2000000011176,0.30830135965451666,False,True,True
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.17295502279067443,55.59999999962747,0.10536051565782635,True,True,True
3,user9,"(0, 1)","(0, 2)","(0, 2)",0.7719346773722637,317.3999999985099,0.3483066942682158,True,False,False
3,user9,"(0, 2)","(0, 2)","(0, 2)",1.7845923228923488,495.09999999962747,0.6237186741281824,False,False,False
3,user9,"(1, 2)","(0, 1)","(0, 2)",0.22866401721745988,177.7000000011176,0.2754119798599666,True,True,False
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.3555053095556284,73.40000000037253,0.29528667183700025,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.5245212232705143,128.80000000074506,0.6706743247078867,False,False,False
3,user9,"(1, 2)","(0, 1)","(1, 2)",0.14365117732731347,55.40000000037253,0.37538765287088643,True,True,True
3,user9,"(0, 1)","(0, 2)","(0, 1)",0.1410344132070509,334.69999999925494,0.10097591734000218,True,False,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",1.0133488159565125,458.90000000037253,0.30095240937267753,False,False,False
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.515633899061289,124.20000000111759,0.1999764920326754,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.4117822269139205,103.70000000111759,0.08434114843375096,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 2)",0.343616027228418,220.80000000074506,0.11686434013931095,False,True,False
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.3696902459196233,117.09999999962747,0.03252319170555993,True,True,True
3,user9,"(0, 1)","(1, 2)","(1, 2)",0.7673168145203816,78.40000000037253,-0.3329386640399018,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 2)",0.19632896705202463,166.90000000037253,0.31691171076671926,False,True,False
3,user9,"(1, 2)","(1, 2)","(1, 2)",0.22248857227519314,88.5,0.6498503748066211,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.4298645192508195,86.90000000037253,0.18012616623051902,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.7945752371261039,189.90000000037253,0.5405675929647282,False,False,False
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.4195111551746906,103.0,0.3604414267342092,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.2946486531184156,86.0,0.03315220731690055,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.4637530341152617,178.5,0.4787373092144901,False,False,False
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.27949970765270293,92.5,0.44558510189758965,True,True,True
3,user9,"(0, 1)","(0, 1)","(1, 2)",0.3243239585479858,66.20000000111759,0.21905356606268467,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.6433776423718087,135.90000000037253,0.6931471805599453,False,False,False
3,user9,"(1, 2)","(0, 1)","(1, 2)",0.12184381579864778,69.69999999925494,0.4740936144972607,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.09980594178010083,101.30000000074506,-0.09340117508840076,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 2)",0.36024039039636024,208.30000000074506,0.03559094510270253,False,True,False
3,user9,"(1, 2)","(0, 1)","(0, 1)",0.4585662390350045,107.0,0.12899212019110332,True,True,True
3,user9,"(0, 1)","(1, 2)","(1, 2)",16.44874917253746,182105.0,-0.42488319396526597,True,True,True
3,user9,"(0, 2)","(1, 2)","(0, 1)",14.946337596315558,182180.40000000037,0.0816780310142671,False,True,True
3,user9,"(1, 2)","(0, 1)","(1, 2)",0.09306286814082765,75.40000000037253,0.5065612249795332,True,True,True
3,user9,"(0, 1)","(0, 2)","(0, 1)",0.3676922404229106,124.60000000149012,0.5987374960888706,True,False,True
3,user9,"(0, 2)","(0, 1)","(0, 1)",0.20307799544416583,208.80000000074506,0.20232222350062407,False,True,True
3,user9,"(1, 2)","(1, 2)","(1, 2)",1.020366041991394,84.19999999925494,-0.3964152725882465,True,True,True
3,user9,"(0, 1)","(0, 1)","(0, 1)",0.06006158468056211,92.0,0.552917839251295,True,True,True
3,user9,"(0, 2)","(0, 2)","(0, 2)",0.13732308992256337,181.0,0.38155958725461003,False,False,False
3,user9,"(1, 2)","(1, 2)","(1, 2)",0.14512385083556767,89.0,-0.17135825199668517,True,True,True
3,user9,"(0, 1)","(0, 1)","(1, 2)",0.053555421857827135,102.90000000037253,0.5674813987413734,True,True,True
3,user9,"(0, 2)","(0, 1)","(0, 1)",0.48909203959886915,167.7000000011176,0.21533932582262813,False,True,True
3,user9,"(1, 2)","(1, 2)","(1, 2)",0.9354821358091443,64.80000000074506,-0.3521420729187452,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.26850649332559917,104.30000000074506,0.2346473757956944,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.15555297050074401,193.19999999925494,0.29423947299793995,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.10073801572599983,88.89999999850988,0.0595920972022456,True,True,True
4,user19,"(0, 1)","(1, 2)","(1, 2)",0.08669475128262127,93.10000000149012,0.5050949490570057,True,True,True
4,user19,"(0, 2)","(0, 1)","(0, 1)",0.2172156649397856,184.30000000074506,0.21029540883636075,False,True,True
4,user19,"(1, 2)","(1, 2)","(1, 2)",1.002682080694619,91.19999999925494,-0.294799540220645,True,True,True
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.25946930482429487,100.29999999701977,0.22800974096538265,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",1.318024105990661,186.59999999776483,0.8852249122992646,False,False,False
4,user19,"(1, 2)","(1, 2)","(1, 2)",0.5737775621401687,86.30000000074506,0.657215171333882,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.0722947720109488,89.80000000074506,0.4248831939652659,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",1.0643480591813264,163.59999999776483,0.8244831826210323,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.08077936366612981,73.79999999701977,0.3995999886557663,True,True,True
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.23359019245084278,91.60000000149012,0.19349485739207992,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.5153813769075822,161.40000000223517,0.46262352194811296,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.19180772942389113,69.80000000074506,0.2691286645560331,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.06751109853138537,106.80000000074506,0.017699577099400857,True,True,True
4,user19,"(0, 2)","(0, 2)","(1, 2)",1.3976802988441015,195.0,0.7108467576593461,False,False,True
4,user19,"(1, 2)","(1, 2)","(1, 2)",0.6727009421216118,88.19999999925494,0.6931471805599453,True,True,True
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.2067735605418859,108.30000000074506,0.10697211955216773,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.6008084477158105,367.5,0.27329333499968134,False,False,False
4,user19,"(1, 2)","(0, 2)","(0, 2)",0.051362869319696136,259.19999999925494,0.16632121544751352,True,False,False
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.24389796704786004,93.80000000074506,0.2505232889991351,True,True,True
4,user19,"(0, 2)","(0, 2)","(1, 2)",1.1480633687709032,172.5,0.701492152492126,False,False,True
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.001868042342333398,78.69999999925494,0.45096886349299076,True,True,True
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.20350171481069013,74.80000000074506,0.20679441331268036,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.9421483277082962,178.39999999850988,0.5218754599525757,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.2368377168092226,103.59999999776483,0.31508104663989545,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.07858530639944972,108.09999999776483,0.021978906718775167,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",1.0210435450526543,167.19999999925494,0.6299682789384138,False,False,False
4,user19,"(1, 2)","(1, 2)","(1, 2)",0.44562857040753867,59.100000001490116,0.6079893722196384,True,True,True
4,user19,"(0, 1)","(1, 2)","(0, 1)",0.8908862349024729,73.09999999776483,-0.262364264467491,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.2581925547998488,154.59999999776483,0.41985384556026406,False,False,False
4,user19,"(1, 2)","(1, 2)","(1, 2)",0.6810279960925989,81.5,0.682218110027755,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.23188878237532418,107.60000000149012,0.13353139262452257,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.42026916374787726,188.0,0.3746934494414107,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.21699514865957625,80.39999999850988,0.24116205681688804,True,True,True
4,user19,"(0, 1)","(0, 1)","(0, 1)",0.22576244903115972,117.19999999925494,0.36000273403140703,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",1.5742583817420448,212.90000000223517,0.7530453221410143,False,False,False
4,user19,"(1, 2)","(0, 1)","(1, 2)",0.13505269569091882,95.70000000298023,0.3930425881096072,True,True,True
4,user19,"(0, 1)","(1, 2)","(1, 2)",0.17424435023726537,66.5,-0.0537041789718611,True,True,True
4,user19,"(0, 2)","(0, 2)","(1, 2)",0.5111696294791402,139.69999999925494,0.5578931346239765,False,False,True
4,user19,"(1, 2)","(1, 2)","(1, 2)",0.4360558742411059,73.19999999925494,0.6115973135958376,True,True,True
4,user19,"(0, 1)","(1, 2)","(1, 2)",0.24335481472530684,67.0,0.5456944494168147,True,True,True
4,user19,"(0, 2)","(0, 1)","(0, 1)",0.24560748847391012,135.39999999850988,0.08786135579133425,False,True,True
4,user19,"(1, 2)","(1, 2)","(1, 2)",1.9332252944000814,68.39999999850988,-0.4578330936254803,True,True,True
4,user19,"(0, 1)","(0, 2)","(0, 2)",0.5899542987291726,134.30000000074506,0.8509079726113034,True,False,False
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.5673612983418431,207.39999999850988,0.3761687386197336,False,False,False
4,user19,"(1, 2)","(1, 2)","(1, 2)",2.0305638514254536,73.09999999776483,-0.47473923399156975,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.11792024372730792,85.80000000074506,0.39019763597737595,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.7459444256169449,201.5,0.43078291609245434,False,False,False
4,user19,"(1, 2)","(0, 1)","(0, 1)",0.12934524155254623,115.69999999925494,0.0405852801150783,True,True,True
4,user19,"(0, 1)","(0, 1)","(1, 2)",0.2738757294670211,122.69999999925494,0.32340015505386016,True,True,True
4,user19,"(0, 2)","(0, 2)","(0, 2)",0.6774453562729426,221.69999999925494,0.382699897335152,False,False,False
4,user19,"(1, 2)","(0, 1)","(0, 1)",0.122213730302559,99.0,0.05929974228129184,True,True,True
4,user2,"(0, 1)","(0, 1)","(1, 2)",0.3462996728895589,140.2999999988824,0.20163734609324613,True,True,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",1.57388774357704,253.89999999850988,0.5628819857220438,False,False,False
4,user2,"(1, 2)","(0, 1)","(1, 2)",0.21612899957639453,113.59999999962747,0.3612446396287976,True,True,True
4,user2,"(0, 1)","(0, 1)","(0, 1)",0.27215770246338855,130.7999999988824,0.1200883223680698,True,True,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",1.7077683336157983,232.09999999962747,0.7306850998790105,False,False,False
4,user2,"(1, 2)","(1, 2)","(1, 2)",0.3084306645905591,101.30000000074506,0.6105967775109408,True,True,True
4,user2,"(0, 1)","(0, 2)","(0, 1)",0.4960489250838709,251.10000000149012,0.3005145125216653,True,False,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",2.3843993899141775,478.90000000037253,0.7997227631959396,False,False,False
4,user2,"(1, 2)","(0, 2)","(0, 2)",1.1861803648989877,227.7999999988824,0.4992082506742744,True,False,False
4,user2,"(0, 1)","(0, 1)","(0, 1)",0.19625771218050636,255.69999999925494,0.09371401027150277,True,True,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",0.950147364250332,421.80000000074506,0.3663058369996937,False,False,False
4,user2,"(1, 2)","(0, 1)","(0, 2)",0.17204102769143959,166.10000000149012,0.27259182672819093,True,True,False
4,user2,"(0, 1)","(1, 2)","(0, 1)",0.509659110342807,83.0,-0.17220342662837,True,True,True
4,user2,"(0, 2)","(0, 1)","(0, 2)",0.16012373095588428,146.59999999962747,0.340507211833392,False,True,False
4,user2,"(1, 2)","(1, 2)","(1, 2)",0.16133514888929013,63.59999999962747,0.512710638461762,True,True,True
4,user2,"(0, 1)","(1, 2)","(1, 2)",0.3265927945551065,120.69999999925494,-0.143590919612256,True,True,True
4,user2,"(0, 2)","(0, 1)","(1, 2)",0.3544260729208928,241.2999999988824,0.06062462181643484,False,True,True
4,user2,"(1, 2)","(0, 1)","(1, 2)",0.30190603530380955,120.59999999962747,0.2042155414286909,True,True,True
4,user2,"(0, 1)","(0, 1)","(0, 2)",0.21077703073336973,174.09999999962747,0.238833767057297,True,True,False
4,user2,"(0, 2)","(0, 2)","(0, 2)",0.8882035837820931,301.69999999925494,0.36772478012531734,False,False,False
4,user2,"(1, 2)","(0, 1)","(1, 2)",0.2733423244217823,127.59999999962747,0.1288910130680205,True,True,True
4,user2,"(0, 1)","(1, 2)","(1, 2)",0.18030497439804438,105.19999999925494,0.5508309583796898,True,True,True
4,user2,"(0, 2)","(0, 2)","(0, 2)",1.289734697748493,197.0,1.0249245728769505,False,False,False
