split,fold,block_id,block_size,candidate_rank,candidate_score,candidate_pool,candidate_cardinality,is_selected
oof,2,f2b054,2,138,16.94228755881283,Calling||Checking the time||Eating||Lunges||Pouring||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,10,0
oof,2,f2b054,2,139,16.94228755881283,Calling||Checking the time||Lunges||Pouring||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,10,0
oof,2,f2b054,2,140,12.989037678559805,Brushing teeth||Checking the time||Lunges||Pouring||Reading||Running||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,141,12.465991677828212,Calling||Checking the time||Eating||Lunges||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,11,0
oof,2,f2b054,2,142,12.465991677828212,Calling||Checking the time||Lunges||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,11,0
oof,2,f2b054,2,143,11.125145280046633,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stretching||Typing on a keyboard||Writing,12,0
oof,2,f2b054,2,144,11.125145280046633,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Writing,12,0
oof,2,f2b054,2,145,11.125145280046633,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stretching||Typing on a keyboard||Watching TV||Writing,12,0
oof,2,f2b054,2,146,11.125145280046633,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV||Writing,12,0
oof,2,f2b054,2,147,11.125145280046633,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Writing,12,0
oof,2,f2b054,2,148,11.125145280046633,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV||Writing,12,0
oof,2,f2b054,2,149,11.010962321440195,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard,12,0
oof,2,f2b054,2,150,11.010962321440195,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV,12,0
oof,2,f2b054,2,151,10.194287442965239,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Running||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,152,10.194287442965239,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Running||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,153,6.648849399062014,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stretching||Typing on a keyboard||Writing,13,0
oof,2,f2b054,2,154,6.648849399062014,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Writing,13,0
oof,2,f2b054,2,155,6.648849399062014,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stretching||Typing on a keyboard||Watching TV||Writing,13,0
oof,2,f2b054,2,156,6.648849399062014,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV||Writing,13,0
oof,2,f2b054,2,157,6.648849399062014,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Writing,13,0
oof,2,f2b054,2,158,6.648849399062014,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV||Writing,13,0
oof,2,f2b054,2,159,6.534666440455576,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard,13,0
oof,2,f2b054,2,160,6.534666440455576,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Standing up||Stirring||Stretching||Typing on a keyboard||Watching TV,13,0
oof,2,f2b054,2,161,5.71799156198062,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Running||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,162,5.71799156198062,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Running||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,163,5.465333559544424,Brushing teeth||Checking the time||Lunges||Massaging oneself||Pouring||Running||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,164,4.942287558812838,Brushing teeth||Calling||Checking the time||Lunges||Pouring||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,11,0
oof,2,f2b054,2,165,4.942287558812838,Calling||Checking the time||Lunges||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,11,0
oof,2,f2b054,2,166,4.9422875588128345,Brushing teeth||Calling||Checking the time||Eating||Lunges||Pouring||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,11,0
oof,2,f2b054,2,167,4.9422875588128345,Calling||Checking the time||Eating||Lunges||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,11,0
oof,2,f2b054,2,168,4.942287558812831,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,11,0
oof,2,f2b054,2,169,4.942287558812831,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,11,0
oof,2,f2b054,2,170,0.9890376785598054,Brushing teeth||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Running||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,171,0.4659916778282196,Brushing teeth||Calling||Checking the time||Lunges||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,172,0.4659916778282196,Calling||Checking the time||Lunges||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,173,0.46599167782821604,Brushing teeth||Calling||Checking the time||Eating||Lunges||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,174,0.46599167782821604,Calling||Checking the time||Eating||Lunges||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,175,0.46599167782821205,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,176,0.46599167782821205,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,177,-7.057712441187162,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,178,-7.057712441187162,Brushing teeth||Calling||Checking the time||Lunges||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,179,-7.057712441187162,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,12,0
oof,2,f2b054,2,180,-7.0577124411871655,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,181,-7.0577124411871655,Brushing teeth||Calling||Checking the time||Eating||Lunges||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,182,-7.0577124411871655,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,12,0
oof,2,f2b054,2,183,-11.53400832217178,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,13,0
oof,2,f2b054,2,184,-11.53400832217178,Brushing teeth||Calling||Checking the time||Lunges||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,13,0
oof,2,f2b054,2,185,-11.53400832217178,Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,13,0
oof,2,f2b054,2,186,-11.534008322171784,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,187,-11.534008322171784,Brushing teeth||Calling||Checking the time||Eating||Lunges||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,188,-11.534008322171784,Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,189,-19.057712441187164,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,13,0
oof,2,f2b054,2,190,-19.057712441187167,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,13,0
oof,2,f2b054,2,191,-23.53400832217178,Brushing teeth||Calling||Checking the time||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Watching TV||Wiping hands||Writing,14,0
oof,2,f2b054,2,192,-23.534008322171786,Brushing teeth||Calling||Checking the time||Eating||Lunges||Massaging oneself||Pouring||Reading||Sitting down||Stirring||Stretching||Typing on a keyboard||Wiping hands||Writing,14,0
oof,2,f2b055,3,1,129.61254752670988,Squats||Stretching||Walking,3,1
oof,2,f2b056,3,1,127.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,9,1
oof,2,f2b056,3,2,122.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,3,117.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Walking||Washing face||Wiping hands,10,0
oof,2,f2b056,3,4,115.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,5,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,6,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,7,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,8,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,9,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,10,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,11,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,12,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,10,0
oof,2,f2b056,3,13,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,10,0
oof,2,f2b056,3,14,115.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,10,0
oof,2,f2b056,3,15,112.52474911754307,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,16,110.50267837846664,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,17,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,18,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,19,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,20,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,21,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,22,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,23,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Sitting down||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,24,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Standing up||Stretching||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,25,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,26,110.44588926621205,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Stretching||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,27,105.2735614551229,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,28,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,29,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,30,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,31,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,32,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,33,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,34,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Sitting down||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,35,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,36,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Using a phone||Walking||Washing face||Wiping hands,11,0
oof,2,f2b056,3,37,105.21677234286831,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Walking||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,38,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Eating||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,39,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,40,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,41,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Mopping||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,42,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,43,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,44,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,45,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,46,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,47,103.19470160379188,Brushing teeth||Checking body temperature||Combing hair||Drinking||Getting dressed||Massaging oneself||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,48,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,49,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,50,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,51,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,52,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,53,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,54,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Lying down||Massaging oneself||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,55,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Mopping||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,56,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,57,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,58,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,59,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,60,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,61,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Listening to the music with headphones||Massaging oneself||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,62,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Mopping||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,63,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,64,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,65,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,66,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,67,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,68,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Lying down||Massaging oneself||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,69,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Peeling fruit||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,70,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Playing games||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,71,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,72,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Mopping||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,73,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,74,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,75,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,76,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Peeling fruit||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,77,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,78,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,79,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,80,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Playing games||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,81,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Sitting down||Standing up||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,82,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Sitting down||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,83,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Using a phone||Washing face||Wiping hands,11,0
oof,2,f2b056,3,84,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Standing up||Taking medicine||Undressing||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,85,103.13791249153729,Brushing teeth||Checking body temperature||Combing hair||Getting dressed||Massaging oneself||Taking medicine||Undressing||Using a phone||Washing dishes||Washing face||Wiping hands,11,0
oof,2,f2b056,3,86,103.13791249153728,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Mopping||Taking medicine||Undressing||Washing face||Wiping hands,11,0
oof,2,f2b056,3,87,103.13791249153728,Brushing teeth||Checking body temperature||Combing hair||Eating||Getting dressed||Massaging oneself||Sitting down||Taking medicine||Undressing||Washing face||Wiping hands,11,0
